NumeroCredito,NumeroCuota,CuotadelMes,AtrasoPago,CapitalPagado,InteresesPagados,IVA Pagado
300684,5,380.74,2,192.49,162.29,25.97
300684,6,0.00,4,0.00,0.00,0.00
300684,7,0.00,17,0.00,0.00,0.00
300684,8,0.00,15,0.00,0.00,0.00
300684,9,0.00,13,0.00,0.00,0.00
300685,1,2263.68,4,1231.69,889.64,142.34
300685,2,0.00,19,0.00,0.00,0.00
300686,1,0.00,3,0.00,0.00,0.00
300686,2,0.00,13,0.00,0.00,0.00
300686,3,0.00,6,0.00,0.00,0.00
300686,4,0.00,-5,0.00,0.00,0.00
300687,1,921.53,8,367.31,477.77,76.44
300687,2,745.94,2,373.16,321.36,51.42
300687,3,747.78,-2,380.20,316.88,50.70
300687,4,748.44,-5,386.13,312.33,49.97
300688,1,868.20,2,282.65,504.78,80.77
300688,2,575.88,6,284.92,250.83,40.13
300688,3,576.35,11,287.21,249.26,39.88
300688,4,576.81,-2,289.51,247.67,39.63
300688,5,577.28,3,291.84,246.06,39.37
300688,6,577.74,-5,294.18,244.45,39.11
300688,7,578.23,7,296.55,242.83,38.85
300688,8,578.70,-3,298.93,241.19,38.59
300689,0,0.00,3,0.00,0.00,0.00
300690,1,0.00,9,0.00,0.00,0.00
300690,2,0.00,18,0.00,0.00,0.00
300690,3,0.00,1,0.00,0.00,0.00
300690,4,0.00,17,0.00,0.00,0.00
300690,5,0.00,20,0.00,0.00,0.00
300690,6,0.00,17,0.00,0.00,0.00
300690,7,0.00,14,0.00,0.00,0.00
300690,8,0.00,2,0.00,0.00,0.00
300691,1,1713.34,12,264.61,1248.90,199.82
300691,2,539.13,15,266.73,234.82,37.57
300691,3,539.55,13,268.88,233.34,37.33
300691,4,539.99,12,271.03,231.86,37.10
300691,5,540.43,11,273.21,230.36,36.86
300692,1,1810.30,15,721.56,938.57,150.17
300692,2,1466.43,19,734.12,631.30,101.01
300692,3,1469.01,8,746.90,622.51,99.60
300692,4,1471.08,12,759.34,613.56,98.17
300693,1,3251.45,17,1487.86,1520.34,243.25
300693,2,3009.95,5,1539.64,1267.51,202.80
300694,1,2728.85,4,1248.72,1275.98,204.16
300694,2,2526.16,5,1292.17,1063.79,170.21
300695,1,1855.57,3,823.58,889.64,142.34
300695,2,0.00,2,0.00,0.00,0.00
300696,1,868.20,4,282.65,504.78,80.77
300696,2,575.88,19,284.92,250.83,40.13
300696,3,576.35,-2,287.21,249.26,39.88
300696,4,576.81,10,289.51,247.67,39.63
300696,5,577.28,11,291.84,246.06,39.37
300696,6,577.74,15,294.18,244.45,39.11
300696,7,578.23,12,296.55,242.83,38.85
300696,8,0.00,14,0.00,0.00,0.00
300697,1,0.00,18,0.00,0.00,0.00
300697,2,0.00,1,0.00,0.00,0.00
300698,1,1108.37,-3,360.84,644.42,103.11
300698,2,735.19,-2,363.74,320.22,51.23
300698,3,735.77,-1,366.66,318.20,50.91
300698,4,736.36,4,369.60,316.18,50.59
300698,5,736.97,-5,372.57,314.13,50.26
300698,6,737.57,8,375.56,312.07,49.93
300698,7,738.18,9,378.58,310.00,49.60
300698,8,0.00,-3,0.00,0.00,0.00
300699,1,572.61,7,186.42,332.92,53.27
300699,2,379.82,14,187.92,165.43,26.47
300699,3,380.12,-2,189.42,164.40,26.30
300699,4,379.43,-3,189.95,163.34,26.14
300699,5,380.74,-4,192.49,162.29,25.97
300699,6,381.04,18,194.03,161.22,25.80
300699,7,381.36,4,195.58,160.15,25.62
300699,8,0.00,12,0.00,0.00,0.00
300700,1,751.34,-1,315.30,375.89,60.14
300700,2,533.83,4,317.84,186.20,29.79
300700,3,534.35,-5,320.40,184.44,29.51
300700,4,534.87,6,322.96,182.68,29.23
300700,5,535.39,0,325.56,180.89,28.94
300700,6,535.92,17,328.17,179.09,28.65
300700,7,536.44,11,330.81,177.27,28.36
300700,8,536.98,8,333.46,175.44,28.07
300701,0,0.00,9,0.00,0.00,0.00
300702,1,2263.68,19,1231.69,889.64,142.34
300703,1,2813.43,19,1248.72,1348.89,215.82
300704,1,849.71,-1,276.63,494.04,79.05
300704,2,0.00,16,0.00,0.00,0.00
300704,3,0.00,12,0.00,0.00,0.00
300704,4,0.00,-3,0.00,0.00,0.00
300704,5,0.00,18,0.00,0.00,0.00
300704,6,0.00,20,0.00,0.00,0.00
300704,7,0.00,-1,0.00,0.00,0.00
300704,8,0.00,10,0.00,0.00,0.00
300705,1,1909.06,-5,760.93,989.77,158.36
300705,2,1546.42,13,774.16,665.74,106.52
300705,3,0.00,5,0.00,0.00,0.00
300706,1,1086.11,-1,432.91,563.11,90.10
300706,2,879.80,-3,440.44,378.75,60.60
300706,3,881.35,19,448.10,373.48,59.76
300707,1,794.29,6,258.59,461.81,73.89
300707,2,526.86,16,260.67,229.48,36.72
300707,3,527.28,18,262.76,228.03,36.49
300707,4,527.71,16,264.87,226.59,36.25
300707,5,528.14,14,267.00,225.12,36.02
300707,6,528.58,9,269.15,223.65,35.78
300707,7,529.01,16,271.30,222.16,35.55
300707,8,529.45,-5,273.48,220.66,35.31
300708,1,5595.27,18,3730.91,1607.21,257.15
300709,1,1240.29,12,827.02,356.27,57.00
300710,1,868.20,-5,282.65,504.78,80.77
300710,2,575.88,6,284.92,250.83,40.13
300710,3,576.35,2,287.21,249.26,39.88
300710,4,576.81,0,289.51,247.67,39.63
300710,5,577.28,-5,291.84,246.06,39.37
300710,6,577.74,0,294.18,244.45,39.11
300710,7,578.23,-1,296.55,242.83,38.85
300710,8,578.70,18,298.93,241.19,38.59
300711,0,0.00,15,0.00,0.00,0.00
300712,0,0.00,2,0.00,0.00,0.00
300713,0,0.00,-5,0.00,0.00,0.00
300714,1,572.61,6,186.42,332.92,53.27
300714,2,379.82,9,187.92,165.43,26.47
300714,3,380.12,10,189.42,164.40,26.30
300714,4,380.42,15,190.94,163.34,26.14
300714,5,380.74,6,192.49,162.29,25.97
300714,6,381.04,5,194.03,161.22,25.80
300714,7,381.36,-1,195.58,160.15,25.62
300714,8,381.68,7,197.15,159.07,25.45
300715,1,0.00,9,0.00,0.00,0.00
300716,1,3352.23,19,1487.86,1607.21,257.15
300717,1,812.78,-1,264.61,472.56,75.61
300717,2,539.13,6,266.73,234.82,37.57
300717,3,539.55,-2,268.88,233.34,37.33
300717,4,539.99,7,271.03,231.86,37.10
300717,5,540.43,2,273.21,230.36,36.86
300717,6,540.86,5,275.40,228.85,36.62
300717,7,541.32,6,277.61,227.33,36.37
300717,8,541.77,13,279.85,225.80,36.13
300718,1,0.00,-4,0.00,0.00,0.00
300719,1,517.19,3,168.38,300.70,48.11
300719,2,343.05,7,169.73,149.42,23.91
300719,3,343.33,9,171.09,148.48,23.76
300719,4,343.61,4,172.47,147.54,23.61
300719,5,343.89,12,173.85,146.58,23.45
300719,6,344.17,12,175.25,145.62,23.30
300719,7,0.00,-5,0.00,0.00,0.00
300719,8,0.00,14,0.00,0.00,0.00
300720,1,1408.63,16,577.24,716.71,114.67
300720,2,1173.11,2,587.29,505.02,80.80
300720,3,1175.18,5,597.51,498.00,79.68
300721,1,0.00,3,0.00,0.00,0.00
300721,2,0.00,-2,0.00,0.00,0.00
300721,3,0.00,14,0.00,0.00,0.00
300721,4,0.00,0,0.00,0.00,0.00
300721,5,0.00,4,0.00,0.00,0.00
300721,6,0.00,5,0.00,0.00,0.00
300721,7,0.00,15,0.00,0.00,0.00
300721,8,0.00,12,0.00,0.00,0.00
300722,1,1380.39,4,1115.86,228.04,36.49
300722,2,2257.40,7,1154.70,950.61,152.10
300723,1,572.61,3,186.42,332.92,53.27
300723,2,379.82,7,187.92,165.43,26.47
300723,3,379.69,20,188.99,164.40,26.30
300723,4,380.42,14,190.94,163.34,26.14
300723,5,380.74,20,192.49,162.29,25.97
300723,6,381.04,4,194.03,161.22,25.80
300723,7,381.36,9,195.58,160.15,25.62
300724,1,772.41,16,423.60,300.70,48.11
300724,2,598.68,-2,426.99,148.01,23.68
300724,3,599.37,16,430.42,145.64,23.30
300724,4,600.08,-1,433.88,143.27,22.92
300724,5,600.78,8,437.37,140.87,22.54
300724,6,601.49,12,440.88,138.46,22.15
300724,7,602.20,13,444.42,136.01,21.76
300724,8,602.93,20,447.99,133.56,21.37
300725,0,0.00,14,0.00,0.00,0.00
300726,1,1348.74,14,687.43,570.10,91.22
300726,2,0.00,3,0.00,0.00,0.00
300726,3,0.00,2,0.00,0.00,0.00
300727,1,868.20,3,282.65,504.78,80.77
300727,2,575.88,19,284.92,250.83,40.13
300727,3,576.35,4,287.21,249.26,39.88
300727,4,576.81,6,289.51,247.67,39.63
300727,5,577.28,18,291.84,246.06,39.37
300727,6,577.74,-1,294.18,244.45,39.11
300727,7,578.23,15,296.55,242.83,38.85
300728,1,2855.71,5,1248.72,1385.34,221.65
300729,1,3125.04,15,2065.17,913.68,146.19
300730,1,601.04,18,252.23,300.70,48.11
300730,2,427.04,13,254.26,148.95,23.83
300730,3,426.56,8,255.40,147.55,23.61
300730,4,427.87,9,258.36,146.14,23.38
300730,5,428.30,2,260.43,144.71,23.15
300730,6,428.71,12,262.52,143.26,22.92
300730,7,429.14,2,264.63,141.82,22.69
300731,1,0.00,1,0.00,0.00,0.00
300732,1,517.19,-5,168.38,300.70,48.11
300732,2,343.05,10,169.73,149.42,23.91
300732,3,343.33,6,171.09,148.48,23.76
300732,4,343.61,-5,172.47,147.54,23.61
300732,5,343.89,11,173.85,146.58,23.45
300732,6,344.17,4,175.25,145.62,23.30
300732,7,344.45,16,176.65,144.66,23.14
300733,0,0.00,19,0.00,0.00,0.00
300734,1,0.00,8,0.00,0.00,0.00
300735,1,0.00,10,0.00,0.00,0.00
300736,1,4435.76,2,2931.35,1296.90,207.50
300737,1,2126.52,15,929.86,1031.60,165.06
300738,1,6048.96,20,3997.43,1768.56,282.97
300739,1,0.00,11,0.00,0.00,0.00
300740,1,2291.57,-1,1231.69,913.68,146.19
300741,1,868.20,19,282.65,504.78,80.77
300741,2,575.88,14,284.92,250.83,40.13
300741,3,575.53,1,286.39,249.26,39.88
300741,4,576.81,15,289.51,247.67,39.63
300741,5,577.28,-3,291.84,246.06,39.37
300741,6,577.74,19,294.18,244.45,39.11
300741,7,578.23,4,296.55,242.83,38.85
300742,1,1408.63,-5,577.24,716.71,114.67
300742,2,1173.11,15,587.29,505.02,80.80
300742,3,1175.18,10,597.51,498.00,79.68
300743,1,4010.27,11,1753.57,1945.43,311.27
300744,1,0.00,13,0.00,0.00,0.00
300744,2,0.00,20,0.00,0.00,0.00
300744,3,0.00,0,0.00,0.00,0.00
300745,1,0.00,14,0.00,0.00,0.00
300746,1,2855.71,9,1248.72,1385.34,221.65
300747,1,1008.98,-1,423.43,504.78,80.77
300747,2,716.88,0,426.83,250.05,40.01
300747,3,717.57,3,430.25,247.69,39.63
300747,4,718.27,12,433.71,245.32,39.25
300747,5,718.97,11,437.19,242.92,38.87
300747,6,0.00,7,0.00,0.00,0.00
300747,7,0.00,3,0.00,0.00,0.00
300748,1,2486.81,9,1231.69,1081.99,173.12
300749,1,944.56,17,396.40,472.56,75.61
300749,2,671.12,3,399.58,234.09,37.45
300749,3,671.77,16,402.79,231.88,37.10
300749,4,672.43,16,406.03,229.66,36.75
300749,5,673.08,-5,409.29,227.41,36.39
300749,6,673.74,4,412.57,225.15,36.02
300749,7,674.41,11,415.88,222.87,35.66
300750,1,0.00,-3,0.00,0.00,0.00
300751,1,689.63,-3,378.20,268.47,42.96
300751,2,534.53,6,381.24,132.15,21.14
300751,3,535.15,15,384.30,130.04,20.81
300751,4,535.77,7,387.38,127.92,20.47
300751,5,536.40,17,390.50,125.78,20.12
300751,6,537.04,8,393.64,123.62,19.78
300751,7,537.68,-1,396.80,121.45,19.43
300752,1,812.78,1,264.61,472.56,75.61
300752,2,539.13,13,266.73,234.82,37.57
300752,3,539.55,-4,268.88,233.34,37.33
300752,4,539.99,17,271.03,231.86,37.10
300752,5,540.43,1,273.21,230.36,36.86
300752,6,540.86,-2,275.40,228.85,36.62
300752,7,541.32,-1,277.61,227.33,36.37
300753,1,1151.95,11,459.15,597.24,95.56
300753,2,933.13,1,467.14,401.71,64.27
300753,3,932.97,12,473.47,396.12,63.38
300754,1,1296.63,3,711.08,504.78,80.77
300754,2,1005.01,9,716.79,248.46,39.75
300754,3,1006.17,0,722.56,244.50,39.12
300754,4,1007.34,19,728.35,240.51,38.48
300754,5,1008.52,-1,734.21,236.48,37.84
300754,6,1009.71,2,740.10,232.42,37.19
300754,7,1010.91,18,746.05,228.33,36.53
300755,1,1843.22,8,734.69,955.63,152.90
300755,2,1493.09,-1,747.47,642.78,102.84
300755,3,1495.71,14,760.48,633.82,101.41
300756,0,0.00,2,0.00,0.00,0.00
300757,1,0.00,14,0.00,0.00,0.00
300757,2,0.00,16,0.00,0.00,0.00
300757,3,0.00,19,0.00,0.00,0.00
300757,4,0.00,11,0.00,0.00,0.00
300757,5,0.00,2,0.00,0.00,0.00
300757,6,0.00,17,0.00,0.00,0.00
300757,7,0.00,13,0.00,0.00,0.00
300758,1,572.61,18,186.42,332.92,53.27
300758,2,379.82,18,187.92,165.43,26.47
300758,3,380.12,10,189.42,164.40,26.30
300758,4,380.42,4,190.94,163.34,26.14
300758,5,380.74,19,192.49,162.29,25.97
300758,6,381.04,-5,194.03,161.22,25.80
300758,7,381.36,20,195.58,160.15,25.62
300759,1,1546.96,8,616.60,802.04,128.33
300759,2,1253.10,0,627.33,539.46,86.31
300759,3,1255.31,3,638.24,531.95,85.11
300760,0,0.00,7,0.00,0.00,0.00
300761,1,2291.57,-5,1231.69,913.68,146.19
300762,0,0.00,18,0.00,0.00,0.00
300763,1,2242.32,1,1450.53,682.58,109.21
300763,2,2049.47,13,1475.76,494.57,79.13
300763,3,2054.65,9,1501.44,476.90,76.30
300764,1,1034.46,5,336.78,601.45,96.23
300764,2,0.00,7,0.00,0.00,0.00
300764,3,0.00,-1,0.00,0.00,0.00
300764,4,0.00,2,0.00,0.00,0.00
300764,5,0.00,9,0.00,0.00,0.00
300764,6,0.00,20,0.00,0.00,0.00
300764,7,0.00,-1,0.00,0.00,0.00
300765,1,0.00,11,0.00,0.00,0.00
300766,1,572.61,1,186.42,332.92,53.27
300766,2,379.82,16,187.92,165.43,26.47
300766,3,380.12,11,189.42,164.40,26.30
300766,4,380.42,11,190.94,163.34,26.14
300766,5,380.74,3,192.49,162.29,25.97
300766,6,381.04,14,194.03,161.22,25.80
300766,7,381.36,20,195.58,160.15,25.62
300767,0,0.00,13,0.00,0.00,0.00
300768,1,0.00,8,0.00,0.00,0.00
300768,2,0.00,14,0.00,0.00,0.00
300768,3,0.00,-2,0.00,0.00,0.00
300768,4,0.00,-3,0.00,0.00,0.00
300768,5,0.00,10,0.00,0.00,0.00
300768,6,0.00,-3,0.00,0.00,0.00
300768,7,0.00,19,0.00,0.00,0.00
300769,1,2268.73,-1,1417.56,733.77,117.40
300769,2,2002.88,11,1442.22,483.33,77.33
300769,3,2007.94,9,1467.32,466.06,74.57
300770,1,0.00,4,0.00,0.00,0.00
300771,1,812.78,16,264.61,472.56,75.61
300771,2,539.13,-4,266.73,234.82,37.57
300771,3,539.55,14,268.88,233.34,37.33
300771,4,539.99,11,271.03,231.86,37.10
300771,5,540.43,9,273.21,230.36,36.86
300771,6,0.00,-3,0.00,0.00,0.00
300771,7,0.00,19,0.00,0.00,0.00
300772,1,812.78,15,264.61,472.56,75.61
300772,2,539.13,0,266.73,234.82,37.57
300772,3,539.55,4,268.88,233.34,37.33
300772,4,539.99,13,271.03,231.86,37.10
300772,5,540.43,-3,273.21,230.36,36.86
300772,6,540.86,-3,275.40,228.85,36.62
300772,7,541.32,-3,277.61,227.33,36.37
300773,1,3402.61,7,1487.86,1650.64,264.10
300774,1,0.00,7,0.00,0.00,0.00
300775,1,1034.46,7,336.78,601.45,96.23
300775,2,686.16,4,339.49,298.86,47.82
300775,3,686.72,19,342.21,296.99,47.52
300775,4,687.27,-5,344.96,295.10,47.22
300775,5,687.83,16,347.73,293.19,46.91
300775,6,0.00,10,0.00,0.00,0.00
300775,7,0.00,3,0.00,0.00,0.00
300776,1,1034.46,9,336.78,601.45,96.23
300776,2,686.16,19,339.49,298.86,47.82
300776,3,686.72,-2,342.21,296.99,47.52
300776,4,687.27,2,344.96,295.10,47.22
300776,5,687.83,5,347.73,293.19,46.91
300776,6,688.40,7,350.52,291.27,46.60
300776,7,688.96,-1,353.34,289.33,46.29
300777,1,2291.23,16,1231.36,913.68,146.19
300778,1,3252.70,10,1748.29,1296.90,207.50
300779,1,757.34,-4,246.56,440.33,70.45
300779,2,502.36,16,248.55,218.81,35.01
300779,3,502.76,8,250.54,217.43,34.79
300779,4,503.16,16,252.55,216.04,34.57
300779,5,503.58,-1,254.58,214.65,34.34
300779,6,503.99,16,256.62,213.24,34.12
300779,7,0.00,7,0.00,0.00,0.00
300780,1,0.00,9,0.00,0.00,0.00
300781,1,2855.71,10,1248.72,1385.34,221.65
300782,1,0.00,3,0.00,0.00,0.00
300782,2,0.00,16,0.00,0.00,0.00
300782,3,0.00,8,0.00,0.00,0.00
300783,1,4879.23,2,2622.53,1945.43,311.27
300784,1,0.00,-3,0.00,0.00,0.00
300784,2,0.00,16,0.00,0.00,0.00
300784,3,0.00,17,0.00,0.00,0.00
300785,1,2612.65,-5,1142.43,1267.42,202.79
300786,1,1546.96,20,616.60,802.04,128.33
300786,2,1253.10,10,627.33,539.46,86.31
300786,3,1255.31,2,638.24,531.95,85.11
300787,1,1883.45,19,823.58,913.68,146.19
300788,1,0.00,20,0.00,0.00,0.00
300789,1,0.00,-4,0.00,0.00,0.00
300790,1,0.00,-5,0.00,0.00,0.00
300791,1,2172.40,15,865.89,1126.30,180.21
300791,2,1759.74,5,880.96,757.57,121.21
300791,3,1762.83,11,896.29,747.02,119.52
300792,1,689.63,9,378.20,268.47,42.96
300792,2,534.53,0,381.24,132.15,21.14
300792,3,535.15,3,384.30,130.04,20.81
300792,4,535.77,15,387.38,127.92,20.47
300792,5,536.40,7,390.50,125.78,20.12
300792,6,537.04,-1,393.64,123.62,19.78
300793,1,1811.23,5,923.15,765.59,122.49
300793,2,1560.73,15,939.21,535.79,85.73
300793,3,1564.03,-1,955.56,524.55,83.93
300794,0,0.00,4,0.00,0.00,0.00
300795,1,1920.91,-5,787.16,977.36,156.38
300795,2,1599.75,9,800.87,688.69,110.19
300795,3,1602.56,11,814.80,679.10,108.66
300796,1,855.18,16,468.99,332.92,53.27
300796,2,662.85,4,472.76,163.87,26.22
300796,3,663.61,10,476.55,161.26,25.80
300796,4,664.37,9,480.38,158.62,25.38
300796,5,665.17,-4,484.24,155.97,24.96
300796,6,665.95,13,488.13,153.30,24.53
300797,0,0.00,14,0.00,0.00,0.00
300798,0,0.00,3,0.00,0.00,0.00
300799,1,2113.02,-5,865.89,1075.11,172.02
300799,2,0.00,4,0.00,0.00,0.00
300799,3,0.00,13,0.00,0.00,0.00
300800,1,1504.67,1,616.60,765.59,122.49
300800,2,1253.10,4,627.33,539.46,86.31
300800,3,1255.31,1,638.24,531.95,85.11
300801,1,0.00,-4,0.00,0.00,0.00
300802,1,0.00,-2,0.00,0.00,0.00
300803,1,2673.41,17,1169.01,1296.90,207.50
300804,1,1166.68,15,608.85,480.88,76.94
300804,2,1029.36,6,619.44,353.38,56.54
300804,3,1031.53,-2,630.22,345.96,55.35
300805,1,1213.85,17,665.69,472.56,75.61
300805,2,940.86,3,671.04,232.60,37.22
300805,3,941.94,16,676.42,228.89,36.62
300805,4,943.04,8,681.86,225.15,36.02
300805,5,944.14,-4,687.34,221.38,35.42
300805,6,945.25,-4,692.85,217.58,34.81
300806,1,2855.71,4,1248.72,1385.34,221.65
300807,1,2673.41,13,1169.01,1296.90,207.50
300808,1,517.19,13,168.38,300.70,48.11
300808,2,343.05,6,169.73,149.42,23.91
300808,3,343.33,-1,171.09,148.48,23.76
300808,4,343.61,14,172.47,147.54,23.61
300808,5,343.89,0,173.85,146.58,23.45
300808,6,344.17,10,175.25,145.62,23.30
300809,1,1811.23,18,923.15,765.59,122.49
300809,2,1560.73,13,939.21,535.79,85.73
300809,3,1564.03,-2,955.56,524.55,83.93
300810,1,2182.98,14,1139.23,899.79,143.97
300810,2,1926.05,18,1159.05,661.21,105.79
300810,3,1930.12,7,1179.23,647.32,103.57
300811,1,0.00,19,0.00,0.00,0.00
300811,2,0.00,12,0.00,0.00,0.00
300811,3,0.00,5,0.00,0.00,0.00
300811,4,0.00,15,0.00,0.00,0.00
300811,5,0.00,2,0.00,0.00,0.00
300811,6,0.00,-2,0.00,0.00,0.00
300812,1,751.34,5,315.30,375.89,60.14
300812,2,533.83,-3,317.84,186.20,29.79
300812,3,534.35,2,320.40,184.44,29.51
300812,4,534.87,9,322.96,182.68,29.23
300812,5,535.39,3,325.56,180.89,28.94
300812,6,535.92,13,328.17,179.09,28.65
300813,0,0.00,7,0.00,0.00,0.00
300814,0,0.00,7,0.00,0.00,0.00
300815,1,1866.92,6,787.16,930.82,148.93
300815,2,1599.75,19,800.87,688.69,110.19
300815,3,0.00,3,0.00,0.00,0.00
300816,0,0.00,-1,0.00,0.00,0.00
300817,1,2672.60,13,1168.19,1296.90,207.50
300818,1,1213.85,11,665.69,472.56,75.61
300818,2,940.86,6,671.04,232.60,37.22
300818,3,941.94,0,676.42,228.89,36.62
300818,4,943.04,12,681.86,225.15,36.02
300818,5,944.14,2,687.34,221.38,35.42
300818,6,945.25,-4,692.85,217.58,34.81
300819,1,1380.28,14,711.08,576.89,92.30
300819,2,1005.01,14,716.79,248.46,39.75
300819,3,1006.17,-5,722.56,244.50,39.12
300819,4,1007.34,15,728.35,240.51,38.48
300819,5,0.00,-5,0.00,0.00,0.00
300819,6,0.00,1,0.00,0.00,0.00
300820,1,1134.14,14,336.78,687.38,109.98
300820,2,686.16,4,339.49,298.86,47.82
300820,3,686.72,16,342.21,296.99,47.52
300820,4,687.27,13,344.96,295.10,47.22
300820,5,687.83,17,347.73,293.19,46.91
300820,6,0.00,8,0.00,0.00,0.00
300821,1,1589.25,6,616.60,838.50,134.16
300821,2,0.00,9,0.00,0.00,0.00
300822,1,2855.71,18,1248.72,1385.34,221.65
300823,1,2522.10,1,1549.44,838.50,134.16
300823,2,2189.22,3,1576.40,528.29,84.53
300824,0,0.00,20,0.00,0.00,0.00
300825,1,4637.41,17,3064.61,1355.86,216.94
300826,1,1893.62,9,734.69,999.08,159.85
300826,2,1493.09,0,747.47,642.78,102.84
300827,1,3125.04,2,2065.17,913.68,146.19
300828,1,2231.79,2,865.89,1177.50,188.40
300828,2,1759.74,10,880.96,757.57,121.21
300829,1,1822.68,20,797.01,884.20,141.47
300830,1,3402.61,8,1487.86,1650.64,264.10
300831,1,1774.84,10,883.97,767.99,122.88
300831,2,1494.48,16,899.35,513.05,82.09
300832,1,484.00,7,150.33,287.65,46.02
300832,2,306.29,13,151.54,133.41,21.35
300832,3,306.54,8,152.75,132.57,21.21
300832,4,306.78,0,153.98,131.73,21.08
300832,5,307.03,11,155.22,130.87,20.94
300833,1,689.63,11,378.20,268.47,42.96
300833,2,534.53,0,381.24,132.15,21.14
300833,3,535.15,2,384.30,130.04,20.81
300833,4,535.77,18,387.38,127.92,20.47
300833,5,536.40,-1,390.50,125.78,20.12
300833,6,0.00,17,0.00,0.00,0.00
300834,1,689.63,19,378.20,268.47,42.96
300834,2,534.53,14,381.24,132.15,21.14
300834,3,535.15,18,384.30,130.04,20.81
300834,4,535.77,20,387.38,127.92,20.47
300834,5,536.40,5,390.50,125.78,20.12
300834,6,537.04,16,393.64,123.62,19.78
300835,1,689.63,6,378.20,268.47,42.96
300835,2,534.53,-2,381.24,132.15,21.14
300835,3,535.15,14,384.30,130.04,20.81
300835,4,535.77,9,387.38,127.92,20.47
300835,5,536.40,17,390.50,125.78,20.12
300835,6,537.04,19,393.64,123.62,19.78
300836,1,1820.86,20,998.57,708.87,113.42
300836,2,1411.33,11,1006.59,348.91,55.83
300836,3,1412.97,6,1014.68,343.35,54.94
300836,4,1414.62,3,1022.83,337.75,54.04
300836,5,1416.27,9,1031.04,332.09,53.13
300836,6,1417.94,3,1039.32,326.39,52.22
300837,1,2855.71,11,1248.72,1385.34,221.65
300838,1,2491.11,2,1089.29,1208.47,193.35
300839,1,1932.39,4,962.44,836.17,133.79
300839,2,1627.15,0,979.18,558.59,89.37
300840,1,2855.71,0,1248.72,1385.34,221.65
300841,1,461.76,11,150.33,268.47,42.96
300841,2,306.29,12,151.54,133.41,21.35
300841,3,306.54,14,152.75,132.57,21.21
300841,4,306.78,2,153.98,131.73,21.08
300841,5,307.03,11,155.22,130.87,20.94
300841,6,307.28,12,156.46,130.01,20.80
300842,0,0.00,7,0.00,0.00,0.00
300843,1,2855.71,18,1248.72,1385.34,221.65
300844,1,1245.14,5,522.53,622.94,99.67
300844,2,0.00,0,0.00,0.00,0.00
300844,3,0.00,5,0.00,0.00,0.00
300844,4,0.00,9,0.00,0.00,0.00
300844,5,0.00,11,0.00,0.00,0.00
300844,6,0.00,2,0.00,0.00,0.00
300845,1,3540.07,10,2339.43,1035.03,165.60
300846,1,554.12,17,180.40,322.18,51.55
300846,2,367.56,14,181.85,160.09,25.61
300846,3,367.86,18,183.31,159.09,25.45
300846,4,368.16,-3,184.79,158.07,25.29
300846,5,368.46,19,186.27,157.06,25.13
300846,6,368.75,12,187.76,156.02,24.96
300847,1,1008.98,8,423.43,504.78,80.77
300847,2,716.88,8,426.83,250.05,40.01
300847,3,717.57,16,430.25,247.69,39.63
300847,4,718.27,2,433.71,245.32,39.25
300847,5,718.97,14,437.19,242.92,38.87
300847,6,719.68,0,440.70,240.50,38.48
300848,1,1213.85,9,665.69,472.56,75.61
300848,2,940.86,-1,671.04,232.60,37.22
300848,3,941.94,16,676.42,228.89,36.62
300848,4,943.04,19,681.86,225.15,36.02
300848,5,944.14,-4,687.34,221.38,35.42
300849,1,3524.14,2,1541.00,1709.60,273.54
300850,1,0.00,2,0.00,0.00,0.00
300851,1,1071.42,18,348.81,622.94,99.67
300851,2,710.68,16,351.62,309.54,49.53
300851,3,0.00,15,0.00,0.00,0.00
300851,4,0.00,16,0.00,0.00,0.00
300851,5,0.00,10,0.00,0.00,0.00
300852,1,969.07,15,315.49,563.43,90.15
300852,2,642.80,1,318.03,279.97,44.80
300852,3,643.30,19,320.57,278.21,44.51
300852,4,643.83,-1,323.15,276.44,44.23
300852,5,644.34,-5,325.75,274.65,43.94
300853,1,1843.22,4,734.69,955.63,152.90
300853,2,1493.09,12,747.47,642.78,102.84
300854,1,0.00,-2,0.00,0.00,0.00
300854,2,0.00,12,0.00,0.00,0.00
300855,1,1213.85,3,665.69,472.56,75.61
300855,2,940.86,19,671.04,232.60,37.22
300855,3,941.94,20,676.42,228.89,36.62
300855,4,943.04,13,681.86,225.15,36.02
300855,5,944.14,15,687.34,221.38,35.42
