,precio,enganche_porcentaje,tasa_interes_anual,plazo_meses,fecha_solicitud,edad,estado_civil,vivienda_no_propia,ingresos_mensuales,gastos_mensuales,dependientes_economicos,escolaridad_licenciatura,credito_max_otorgado,creditos_activos,atraso_max_otras_instituciones,score_crediticio
4382,15000,0.2,80,24,23/03/2023,40,soltero,0,22000.95561,17596.9092,0,0,,,,
3058,45000,0.1,60,18,18/03/2023,49,union libre,1,48025.20755,18598.96503,3,1,104005.5,3.0,65.0,486.0
3029,50000,0.2,120,18,25/07/2022,48,union libre,0,5000.0,3791.487626,1,0,29886.98907,2.0,2.0,545.0
1771,45000,0.3,60,24,18/01/2023,23,casado,0,36708.01337,28762.32472,1,1,56832.06967,0.0,35.0,438.0
5580,34000,0.2,120,6,03/02/2023,46,soltero,1,28311.85361,22040.1388,0,1,90196.60552,2.0,77.0,503.0
5765,60000,0.1,60,24,16/03/2023,41,soltero,0,63715.20325,45442.67127,1,1,60581.48314,2.0,15.0,750.0
5204,45000,0.3,120,24,11/03/2023,43,soltero,0,29954.9872,15970.72937,1,0,,,,
196,22000,0.1,120,18,15/05/2023,24,divorciado,1,34965.12352,19820.60919,1,0,35925.53038,1.0,5.0,630.0
3783,22000,0.1,120,24,04/06/2023,42,casado,0,29469.52828,17752.69996,0,1,,,,
5747,34000,0.2,60,18,08/01/2023,44,soltero,0,35313.20394,12253.00242,0,0,,,,
2792,45000,0.4,80,6,22/05/2023,39,union libre,0,36977.15791,15286.20285,3,0,,,,
5029,50000,0.3,80,12,24/05/2023,39,casado,0,5000.0,4311.819944,0,0,,,,
5095,15000,0.3,60,18,28/10/2022,32,soltero,0,46173.23292,15972.76063,0,0,,,,
3659,60000,0.2,80,6,02/09/2022,38,casado,1,43826.10867,31136.94636,2,0,14860.45829,2.0,13.0,535.0
1720,15000,0.3,60,18,08/11/2022,31,casado,0,44452.29712,35269.30752,1,1,36585.60359,1.0,118.0,527.0
2211,22000,0.3,80,12,07/02/2023,51,divorciado,0,8073.642502,2519.238663,3,0,66630.58038,0.0,7.0,589.0
5996,50000,0.3,120,18,24/03/2023,18,casado,0,33281.94144,26024.40563,0,0,38672.67422,1.0,3.0,730.0
2313,34000,0.1,60,6,10/12/2022,33,divorciado,0,51282.06003,23665.30149,0,1,,,,
2392,22000,0.3,80,12,16/04/2023,56,divorciado,0,11468.54049,6938.321302,1,0,,,,
5750,60000,0.3,80,18,20/11/2022,28,casado,0,28584.78904,18774.48624,0,0,,,,
2415,34000,0.3,60,18,21/01/2023,18,casado,1,8841.655265,6515.356251,1,0,16828.43351,4.0,37.0,516.0
1196,22000,0.4,80,12,11/02/2023,54,soltero,0,51035.17279,23019.8174,1,1,,,,
5705,15000,0.4,80,12,08/02/2023,40,soltero,0,8405.66452,8405.66452,2,0,69985.56737,2.0,49.0,640.0
4148,50000,0.1,60,12,22/06/2023,18,union libre,0,33846.31364,10679.91975,0,0,,,,
5461,34000,0.2,120,24,04/05/2023,49,soltero,0,6637.047418,4614.980712,2,0,24209.63441,1.0,110.0,510.0
1734,15000,0.1,60,6,25/05/2023,42,divorciado,0,10207.79874,7349.64848,1,0,,,,
4489,60000,0.3,80,18,18/01/2023,37,casado,0,16028.04731,9376.541111,1,0,38518.99091,2.0,31.0,584.0
5437,22000,0.1,60,18,12/08/2022,33,casado,0,56975.92027,28255.01395,0,0,,,,
2360,15000,0.1,60,18,01/05/2023,32,divorciado,0,43799.79015,26052.62973,1,1,,,,
1838,15000,0.2,80,12,02/06/2023,38,casado,0,30080.72367,22081.43433,3,1,11180.33884,1.0,46.0,473.0
3776,60000,0.2,60,6,19/10/2022,32,casado,0,33061.54838,25484.79011,1,0,85177.18341,4.0,20.0,497.0
538,50000,0.1,120,12,18/09/2022,55,casado,1,27860.98027,14765.60558,0,0,,,,
5683,22000,0.3,80,24,07/07/2022,42,union libre,0,18200.00542,11253.98088,1,0,113982.6681,0.0,38.0,592.0
798,45000,0.2,80,24,16/11/2022,55,divorciado,0,33510.82326,11626.38081,0,0,68739.01706,1.0,16.0,547.0
4321,22000,0.1,80,6,02/07/2022,35,soltero,0,34228.41172,10427.59832,0,0,20437.54565,1.0,11.0,682.0
304,15000,0.3,80,18,02/08/2022,66,casado,1,27473.19587,9667.462495,1,0,,,,
5777,34000,0.1,80,24,04/12/2022,34,divorciado,0,24702.33752,11878.47708,1,1,105865.5912,3.0,142.0,516.0
3878,45000,0.3,120,24,19/03/2023,34,divorciado,0,25379.52943,16524.08675,4,0,87518.59878,4.0,25.0,555.0
4536,34000,0.3,80,12,10/09/2022,61,divorciado,1,20247.51392,8465.550025,1,1,5614.51421,0.0,10.0,577.0
1376,45000,0.2,80,12,13/03/2023,46,union libre,0,18890.97531,11109.2155,0,0,,,,
4639,50000,0.4,120,12,25/09/2022,39,union libre,0,24919.08429,11026.8443,2,0,23310.18985,1.0,101.0,571.0
2000,15000,0.3,80,24,02/06/2023,51,divorciado,0,5000.0,5000.0,1,1,,,,
1185,15000,0.1,120,24,22/05/2023,18,soltero,1,45901.04185,15975.24725,0,0,96189.85496,4.0,45.0,565.0
39,45000,0.4,60,24,21/10/2022,28,casado,1,36784.19411,24788.04717,1,0,32562.69596,1.0,56.0,563.0
2886,22000,0.4,60,18,15/12/2022,24,soltero,1,18614.97481,10819.00295,0,0,62514.41431,1.0,1.0,481.0
3366,50000,0.1,120,18,31/08/2022,45,soltero,0,13678.83827,10632.10774,3,0,,,,
3192,45000,0.4,80,6,13/09/2022,36,viudo,0,13248.25856,6723.178609,0,0,65591.5358,2.0,49.0,431.0
5199,34000,0.1,80,24,12/05/2023,42,union libre,1,16548.11201,15871.74335,0,1,46393.33176,1.0,49.0,341.0
1469,60000,0.3,80,18,24/04/2023,26,soltero,0,54415.00047,32155.95954,0,0,,,,
4287,34000,0.1,80,18,26/02/2023,47,divorciado,0,29022.91465,10169.46347,1,0,,,,
4517,22000,0.4,80,18,13/07/2022,19,divorciado,1,5000.0,3630.302397,4,1,,,,
1847,15000,0.1,120,6,19/11/2022,28,divorciado,1,30851.44601,15455.86532,1,0,54907.5518,0.0,67.0,596.0
5260,50000,0.1,120,18,13/07/2022,59,union libre,1,18355.43059,9203.876647,2,0,102072.7995,1.0,46.0,475.0
5339,15000,0.2,120,24,11/03/2023,37,divorciado,1,5000.0,5000.0,1,1,44774.75546,2.0,196.0,627.0
1274,60000,0.3,80,6,08/04/2023,36,casado,0,54091.26101,40638.6953,3,1,,,,
2786,15000,0.2,80,12,13/03/2023,18,union libre,0,6185.113291,2715.678179,4,0,,,,
1403,15000,0.1,120,24,15/02/2023,26,divorciado,0,34619.66469,25749.4303,4,1,52915.63299,1.0,42.0,576.0
2165,34000,0.1,120,24,24/02/2023,26,divorciado,0,35955.10435,19545.39532,3,0,63266.54557,0.0,6.0,663.0
816,34000,0.1,80,6,08/04/2023,34,soltero,0,57453.82783,31432.49711,0,0,66880.20656,1.0,15.0,631.0
5065,60000,0.3,120,12,29/06/2023,57,divorciado,1,5433.320777,5433.320777,3,1,,,,
4313,50000,0.2,120,6,08/02/2023,22,union libre,1,39955.42412,15314.92816,2,1,85752.38683,0.0,8.0,620.0
1607,50000,0.1,60,24,22/07/2022,39,casado,0,30012.50838,20284.63101,1,0,39090.94482,1.0,13.0,750.0
3729,34000,0.4,60,24,12/10/2022,18,soltero,0,40309.58099,20995.53895,2,1,10579.25663,0.0,190.0,517.0
1414,45000,0.1,80,24,03/02/2023,40,casado,1,21376.4063,12661.19779,4,0,70328.1444,5.0,178.0,558.0
4150,22000,0.3,80,12,08/03/2023,57,union libre,1,29291.75259,19986.69878,0,1,,,,
2666,15000,0.3,60,18,04/03/2023,56,casado,0,12250.71506,7211.451135,2,0,,,,
4328,34000,0.2,80,18,26/12/2022,49,divorciado,0,28160.10213,19760.45487,0,1,54707.74083,2.0,36.0,442.0
2130,45000,0.2,120,24,26/08/2022,73,divorciado,0,64530.90122,34667.58278,1,1,,,,
3127,60000,0.2,60,12,20/07/2022,57,union libre,1,14168.26013,10044.47631,2,0,63085.50057,1.0,25.0,421.0
652,60000,0.4,60,12,04/02/2023,50,casado,1,21472.22369,7193.616313,3,0,,,,
4725,50000,0.1,80,18,17/05/2023,45,union libre,1,64665.40801,53324.94754,2,1,27117.35935,1.0,40.0,444.0
3227,60000,0.1,60,12,19/04/2023,35,soltero,0,38293.91221,15341.40882,3,0,85556.00369,2.0,2.0,516.0
1164,60000,0.1,80,6,12/04/2023,32,divorciado,1,36003.44583,23701.76757,0,0,79844.57587,0.0,46.0,679.0
5111,34000,0.4,60,6,13/01/2023,24,soltero,1,15132.16902,9977.974635,1,0,64093.14552,1.0,7.0,597.0
1860,22000,0.2,120,24,20/05/2023,57,soltero,1,33507.07501,16907.66778,0,0,23951.94624,1.0,2.0,683.0
2306,60000,0.2,120,18,01/05/2023,29,union libre,0,34257.67879,22960.49983,1,1,19478.26737,0.0,39.0,526.0
4649,22000,0.3,80,12,28/09/2022,38,casado,0,14030.92844,11851.26918,2,0,100008.6436,0.0,99.0,385.0
5129,34000,0.2,120,24,07/12/2022,45,soltero,0,35985.6854,26423.58319,2,0,94925.397,0.0,103.0,454.0
4803,60000,0.1,60,6,05/05/2023,47,union libre,0,11189.24431,10566.96571,2,1,35193.79934,1.0,72.0,559.0
5401,45000,0.2,120,24,22/04/2023,36,soltero,0,13103.90296,7572.879717,0,0,86172.29827,0.0,45.0,664.0
849,60000,0.2,120,18,11/02/2023,52,divorciado,0,25207.09613,14259.59937,2,0,,,,
4384,50000,0.1,120,18,01/09/2022,59,divorciado,0,32920.77487,21616.43725,1,0,55147.44138,0.0,57.0,569.0
4342,22000,0.1,80,24,09/11/2022,64,divorciado,0,18548.00429,7660.050614,0,0,9197.355241,2.0,25.0,644.0
2005,22000,0.3,60,18,09/07/2022,43,union libre,1,44854.07781,30400.90424,1,0,36742.06974,0.0,16.0,711.0
4458,60000,0.4,80,6,28/04/2023,28,soltero,0,46335.98971,19059.05979,2,0,22267.19064,4.0,8.0,539.0
1560,50000,0.1,60,12,06/11/2022,46,divorciado,0,39468.16835,16197.8673,2,0,,,,
1244,50000,0.1,80,6,13/02/2023,59,casado,0,25355.77726,16520.8932,2,0,,,,
4534,60000,0.2,80,18,22/11/2022,37,soltero,0,47967.0338,32713.31737,4,0,94186.2661,1.0,7.0,636.0
1969,15000,0.4,120,12,02/06/2023,44,union libre,0,18134.67342,10911.22079,4,0,,,,
4169,60000,0.1,60,18,18/01/2023,52,casado,0,5000.0,4188.999187,0,0,,,,
509,60000,0.3,80,18,27/09/2022,29,soltero,0,5000.0,2871.164534,3,0,50608.88105,1.0,71.0,750.0
24,60000,0.3,60,18,20/06/2023,22,soltero,0,40536.1969,29270.21835,1,0,,,,
2643,45000,0.2,60,12,11/09/2022,63,union libre,0,49003.21968,21468.61869,0,0,72051.88784,0.0,4.0,529.0
2872,50000,0.4,60,12,09/06/2023,43,casado,0,35726.84084,20097.23669,1,0,42209.26696,0.0,0.0,602.0
4701,50000,0.3,80,6,11/03/2023,45,union libre,0,19643.33653,8651.587405,0,1,63883.76097,0.0,34.0,432.0
3291,60000,0.4,60,18,20/07/2022,28,soltero,0,32544.8729,23794.05126,2,1,79797.53463,1.0,55.0,480.0
842,60000,0.3,80,6,31/07/2022,34,union libre,1,11191.23922,8928.517223,1,1,53701.78489,4.0,68.0,661.0
1227,45000,0.3,60,6,15/06/2023,73,casado,0,40260.52299,18446.37044,0,1,100861.2571,1.0,36.0,611.0
5498,34000,0.2,80,24,08/01/2023,51,viudo,0,43895.37177,24513.27669,2,0,85491.40152,2.0,124.0,750.0
4724,34000,0.1,80,12,15/04/2023,55,casado,1,34094.27912,14409.16127,3,0,,,,
1910,34000,0.2,120,12,22/02/2023,29,divorciado,0,61690.04307,29726.31096,3,1,47946.80386,1.0,56.0,465.0
3401,34000,0.2,80,6,24/02/2023,74,divorciado,1,13062.50932,9313.076085,0,1,,,,
2187,34000,0.1,120,18,18/04/2023,39,soltero,0,5000.0,3759.443169,0,1,,,,
4935,45000,0.2,120,12,21/09/2022,35,casado,1,30060.50894,13861.8906,1,0,,,,
2381,60000,0.1,80,6,25/04/2023,28,casado,1,26275.51019,16916.93728,4,0,39085.87227,0.0,19.0,617.0
3453,45000,0.4,60,6,14/12/2022,24,divorciado,0,18725.70555,12153.5083,2,0,,,,
4627,60000,0.1,120,18,07/06/2023,43,soltero,0,54831.39303,22846.86657,1,0,,,,
2314,50000,0.4,80,24,20/07/2022,40,casado,0,40020.35503,27855.44929,1,0,52386.06909,0.0,153.0,558.0
2164,22000,0.4,120,18,29/01/2023,31,casado,0,5000.0,3739.61306,0,0,,,,
4694,60000,0.2,80,24,15/08/2022,28,casado,1,48981.76361,15245.9305,3,0,25737.78466,1.0,146.0,659.0
4281,34000,0.1,80,6,15/05/2023,41,divorciado,0,30203.83352,15324.86105,1,1,90152.38925,0.0,30.0,725.0
3436,60000,0.4,60,18,22/03/2023,37,divorciado,1,7348.920802,7104.33849,1,0,90799.53216,4.0,10.0,356.0
3488,22000,0.2,60,24,18/12/2022,28,soltero,0,5000.0,4447.108574,4,0,,,,
5861,45000,0.2,120,12,04/01/2023,50,soltero,0,61638.12245,40801.8762,2,0,,,,
5691,45000,0.1,80,24,18/01/2023,46,union libre,0,39273.84437,26998.40704,0,0,,,,
5784,45000,0.3,80,24,12/03/2023,31,casado,1,19692.35686,13420.22527,3,1,,,,
5047,45000,0.3,120,18,03/12/2022,44,viudo,0,59277.87828,24811.27956,1,0,91255.27218,4.0,33.0,587.0
1555,45000,0.3,80,12,06/12/2022,59,casado,0,39375.61291,17415.76962,3,0,,,,
3985,15000,0.2,120,6,06/04/2023,41,casado,0,27314.12233,14386.17544,1,0,45395.12746,2.0,36.0,713.0
123,60000,0.3,120,6,17/05/2023,80,casado,0,15984.96685,9788.758583,3,1,,,,
442,60000,0.3,120,12,07/01/2023,46,casado,0,39563.61632,20901.16943,2,0,,,,
1009,22000,0.4,80,6,01/02/2023,28,union libre,0,14537.50912,10746.02049,0,0,,,,
2475,15000,0.2,60,18,15/01/2023,57,casado,1,14631.99366,10456.26898,1,0,97776.97369,0.0,37.0,683.0
3850,45000,0.4,60,18,14/10/2022,20,divorciado,0,13521.56228,8391.239043,1,0,5360.601933,0.0,18.0,679.0
4373,34000,0.2,120,24,10/12/2022,35,casado,0,15169.47646,6295.922868,0,1,,,,
1650,50000,0.1,60,18,09/06/2023,47,union libre,0,34278.959,15583.18256,2,0,,,,
5473,50000,0.1,80,18,26/04/2023,54,casado,0,39477.16823,13302.14724,2,0,22967.16667,0.0,17.0,469.0
600,22000,0.2,80,6,21/10/2022,54,union libre,1,8131.489921,8131.489921,3,1,42881.39136,1.0,73.0,459.0
5258,15000,0.4,120,6,22/04/2023,57,divorciado,0,35420.16712,27768.72955,1,0,,,,
2360,15000,0.1,60,18,01/05/2023,32,divorciado,0,43799.79015,26052.62973,1,1,,,,
4074,50000,0.4,80,12,04/08/2022,29,union libre,0,44238.83599,20912.36147,4,0,42046.20409,1.0,109.0,565.0
1041,22000,0.4,60,24,24/10/2022,29,soltero,1,26352.67398,10836.51117,1,0,,,,
653,45000,0.4,80,12,28/01/2023,40,divorciado,0,16474.36679,12563.45679,0,0,69722.40136,2.0,49.0,638.0
2301,15000,0.3,80,18,18/06/2023,28,union libre,0,21924.86469,13728.34908,2,0,95519.37851,0.0,40.0,681.0
961,50000,0.4,80,24,26/10/2022,27,casado,0,35210.13763,22686.66374,2,0,,,,
4235,15000,0.4,60,18,18/11/2022,43,divorciado,0,28500.43679,21286.43726,0,0,,,,
3700,60000,0.2,120,12,22/08/2022,32,divorciado,0,34463.7048,17818.74823,0,1,81949.28803,0.0,76.0,750.0
3753,60000,0.1,120,12,16/08/2022,49,union libre,0,61461.63382,28615.60987,0,1,,,,
5433,45000,0.3,120,24,06/10/2022,51,casado,1,5000.0,5000.0,2,1,104344.4626,0.0,60.0,596.0
1460,22000,0.1,60,12,31/03/2023,31,soltero,0,33272.31898,10916.60883,1,0,,,,
2952,15000,0.3,120,18,12/09/2022,51,casado,0,30707.54551,13368.99081,1,0,,,,
75,60000,0.3,120,24,30/03/2023,47,union libre,0,52241.71628,36651.07348,0,0,,,,
603,50000,0.2,120,18,16/09/2022,40,casado,0,5000.0,4170.132526,3,0,,,,
2665,60000,0.1,60,12,27/07/2022,54,divorciado,1,5000.0,4649.871579,3,1,,,,
2992,45000,0.1,60,12,26/07/2022,59,casado,0,39297.87878,26948.80858,0,0,11908.59755,4.0,59.0,722.0
5509,34000,0.3,80,24,20/11/2022,32,casado,1,28128.72002,9355.710216,0,1,,,,
3788,45000,0.3,120,18,10/08/2022,42,union libre,1,22831.95608,19339.47566,4,1,102506.9871,3.0,47.0,593.0
2924,22000,0.1,120,24,04/06/2023,58,soltero,1,23479.76722,13412.13034,2,0,,,,
1839,50000,0.4,120,18,02/11/2022,37,casado,1,12311.26194,12169.07693,4,1,112993.9179,0.0,37.0,496.0
5018,34000,0.1,60,18,20/12/2022,34,casado,0,5000.0,2713.03382,1,1,56868.68175,1.0,28.0,698.0
2062,50000,0.3,80,18,15/04/2023,37,divorciado,0,39240.86298,29269.4972,0,1,52577.98675,2.0,51.0,513.0
3894,60000,0.2,60,18,08/07/2022,35,casado,1,43910.57744,31299.71775,1,0,53436.48961,4.0,29.0,599.0
2138,45000,0.1,60,24,09/11/2022,56,casado,0,5000.0,5000.0,3,1,,,,
565,15000,0.3,120,24,18/07/2022,49,union libre,0,32750.9109,18071.9532,0,0,97332.01591,0.0,2.0,527.0
446,60000,0.2,120,6,26/10/2022,38,divorciado,1,54700.78083,36471.81396,2,0,58274.54062,2.0,95.0,669.0
3157,22000,0.2,120,6,03/05/2023,46,casado,0,44413.08533,18809.46019,0,0,,,,
73,60000,0.2,80,18,30/06/2023,20,casado,0,27020.39053,14732.6669,1,0,73572.15841,0.0,23.0,554.0
3991,60000,0.2,60,6,22/07/2022,56,divorciado,1,31881.60599,19448.29159,1,1,,,,
950,15000,0.4,120,12,19/08/2022,27,soltero,0,11113.90744,8683.357188,3,1,7020.073248,4.0,24.0,689.0
4102,15000,0.2,80,6,11/04/2023,48,divorciado,0,39235.10564,28568.3707,4,0,91366.36562,2.0,19.0,495.0
3467,15000,0.4,80,12,04/09/2022,40,soltero,0,31832.15074,11425.93141,1,0,69898.25001,3.0,46.0,605.0
2899,60000,0.3,120,6,15/07/2022,42,divorciado,0,8863.076877,6284.8683,1,0,,,,
2684,34000,0.2,120,6,17/06/2023,49,divorciado,0,41390.78817,25553.82101,2,0,63045.0703,1.0,2.0,645.0
2632,45000,0.3,80,18,06/04/2023,60,casado,1,7502.613714,6864.296397,3,0,54550.10947,2.0,18.0,681.0
4322,22000,0.4,80,12,16/07/2022,19,soltero,0,34251.52326,20515.96809,1,0,,,,
5670,50000,0.1,80,12,10/02/2023,54,soltero,1,28981.98313,13777.15678,0,0,49453.6704,2.0,43.0,625.0
2215,60000,0.2,80,12,08/11/2022,50,casado,0,14365.95668,9724.42913,1,0,,,,
114,45000,0.1,80,24,17/07/2022,18,soltero,0,5000.0,3631.100239,1,0,72792.63063,3.0,57.0,739.0
2804,45000,0.4,120,24,21/10/2022,34,casado,0,53339.30361,36743.05551,0,1,61506.73182,4.0,16.0,695.0
4685,60000,0.2,120,12,02/06/2023,44,union libre,0,5000.0,3451.015533,0,1,96078.10393,1.0,34.0,685.0
3369,34000,0.3,120,18,10/01/2023,31,casado,1,29882.56692,17076.13646,0,0,28147.92087,1.0,36.0,714.0
2397,22000,0.1,80,18,04/01/2023,66,divorciado,0,29648.66218,26165.89664,4,0,93100.31638,0.0,49.0,546.0
3312,50000,0.1,60,6,15/05/2023,51,casado,1,23716.87981,8415.014814,2,0,,,,
259,34000,0.1,60,18,02/06/2023,59,casado,0,18238.99139,17705.66467,1,0,,,,
1024,22000,0.4,120,6,08/12/2022,46,soltero,1,34646.37726,24050.41791,1,0,,,,
3189,15000,0.1,60,18,10/07/2022,54,union libre,0,40106.64987,19465.14602,1,0,34778.47891,1.0,49.0,549.0
5626,50000,0.4,80,24,27/01/2023,35,casado,0,7844.611844,3909.201414,0,0,70259.99811,0.0,21.0,694.0
241,15000,0.2,60,12,23/10/2022,18,casado,0,27657.71406,11273.18375,2,1,31180.80752,0.0,13.0,674.0
2171,34000,0.3,120,12,13/09/2022,44,casado,1,12461.41767,7726.318993,0,1,47643.1393,0.0,44.0,530.0
1254,60000,0.2,120,18,09/02/2023,30,soltero,1,39029.57251,18691.50472,2,0,57520.89793,1.0,25.0,578.0
210,15000,0.1,80,24,01/07/2022,40,casado,0,31019.16143,23389.47384,4,1,63342.66348,0.0,15.0,565.0
4892,34000,0.3,80,6,11/05/2023,25,soltero,0,38777.57004,30264.85686,1,0,9362.245718,3.0,51.0,549.0
2268,34000,0.2,80,6,04/05/2023,61,soltero,1,29925.48146,22978.42335,1,0,91868.60028,0.0,86.0,477.0
3915,22000,0.2,120,18,14/10/2022,37,divorciado,0,40396.91296,21470.96992,3,1,,,,
20,22000,0.4,60,12,25/04/2023,37,casado,0,12863.73574,4285.432475,3,0,11924.06216,1.0,33.0,415.0
550,60000,0.4,60,24,05/04/2023,52,union libre,0,8286.570183,5630.788605,0,0,,,,
5151,45000,0.2,120,18,12/08/2022,57,casado,1,12543.90527,5565.909276,2,1,64511.53559,1.0,55.0,546.0
3958,34000,0.4,60,18,11/04/2023,51,soltero,1,5000.0,4699.235844,1,1,53717.86069,2.0,117.0,506.0
4971,15000,0.3,120,12,21/12/2022,40,casado,0,34141.43804,17347.97641,1,1,12361.03976,2.0,6.0,434.0
1696,15000,0.1,80,24,18/08/2022,70,soltero,1,5000.0,5000.0,3,0,26458.20478,1.0,45.0,484.0
4417,50000,0.3,80,12,08/04/2023,50,divorciado,0,5000.0,3071.048092,1,1,,,,
5644,34000,0.1,120,18,26/03/2023,51,soltero,0,55248.95457,37415.6528,0,0,5227.036237,0.0,55.0,664.0
5115,50000,0.1,80,18,26/04/2023,43,divorciado,0,23940.30538,15286.91911,0,1,23783.53072,0.0,60.0,543.0
1867,15000,0.3,80,18,14/09/2022,72,divorciado,0,12131.81875,10609.59195,1,0,,,,
1639,34000,0.3,120,6,09/11/2022,37,divorciado,0,43801.57019,16853.61187,1,0,,,,
2749,34000,0.3,60,24,16/02/2023,43,soltero,1,17739.21156,13477.78099,2,0,69846.99944,4.0,62.0,650.0
1019,50000,0.3,80,18,08/04/2023,30,soltero,0,26425.09851,13571.46536,2,0,47284.65743,0.0,49.0,545.0
1272,22000,0.1,120,24,22/03/2023,37,casado,0,30604.93572,21793.68166,2,0,7564.913022,0.0,25.0,521.0
1962,34000,0.3,120,18,22/06/2023,46,casado,1,5000.0,3206.175617,3,0,91845.84828,0.0,63.0,562.0
1384,15000,0.3,120,24,01/04/2023,49,casado,0,5000.0,2891.746933,1,1,28511.32784,0.0,7.0,484.0
5689,50000,0.4,80,12,13/09/2022,44,casado,0,43227.25559,20327.67902,0,1,,,,
1940,60000,0.2,60,6,07/08/2022,52,soltero,0,8864.999272,8809.701911,1,1,69209.39351,0.0,124.0,434.0
2058,34000,0.2,80,12,12/06/2023,38,casado,0,48799.13506,28744.19555,0,0,,,,
2810,45000,0.3,80,12,30/04/2023,59,divorciado,0,25486.67231,23563.08007,1,1,,,,
3642,60000,0.2,80,12,19/09/2022,37,divorciado,0,41918.19429,31312.46858,1,0,,,,
4405,50000,0.3,80,6,10/07/2022,52,soltero,0,57887.28325,35188.85916,1,0,,,,
2469,15000,0.4,60,24,13/01/2023,40,union libre,0,16038.27984,11894.18982,3,1,93891.3903,3.0,21.0,656.0
1332,22000,0.1,80,24,14/11/2022,51,divorciado,0,5000.0,5000.0,3,0,30286.5045,2.0,42.0,531.0
4338,15000,0.4,80,6,29/06/2023,51,soltero,0,14348.7173,7193.658742,1,0,,,,
813,50000,0.1,60,18,09/02/2023,19,divorciado,1,41867.27289,16401.00277,2,0,99848.52932,1.0,67.0,729.0
2541,60000,0.4,120,24,28/07/2022,37,union libre,0,20994.30699,11445.97081,1,0,14644.68871,0.0,1.0,370.0
5065,60000,0.3,120,12,29/06/2023,57,divorciado,1,5433.320777,5433.320777,3,1,,,,
5457,50000,0.4,80,6,30/01/2023,65,casado,0,29911.17863,15513.03148,0,0,87528.64898,2.0,6.0,564.0
3828,15000,0.3,80,24,07/11/2022,35,casado,0,38003.95447,29987.20623,1,0,,,,
4908,22000,0.3,120,12,01/07/2022,19,soltero,1,9481.276673,6149.154093,0,0,,,,
3925,22000,0.3,60,6,07/03/2023,71,casado,0,5000.0,5000.0,2,0,,,,
327,50000,0.4,80,24,28/12/2022,34,union libre,0,7400.956223,5427.484197,1,1,40138.41887,1.0,16.0,662.0
1734,15000,0.1,60,6,25/05/2023,42,divorciado,0,10207.79874,7349.64848,1,0,,,,
876,50000,0.1,60,18,25/07/2022,50,casado,0,20506.49502,15324.71535,3,1,45703.51232,0.0,23.0,588.0
4660,34000,0.2,60,24,13/01/2023,37,divorciado,0,5000.0,3336.296641,2,0,,,,
1665,60000,0.2,80,6,07/01/2023,24,divorciado,1,37723.95946,14281.59205,1,0,99077.91851,4.0,35.0,542.0
4468,22000,0.1,80,12,19/01/2023,59,casado,0,37235.64541,16422.6735,0,0,99968.43996,0.0,18.0,555.0
4491,22000,0.1,120,6,29/10/2022,21,soltero,0,5000.0,2583.608848,1,1,11309.43159,4.0,44.0,656.0
1096,15000,0.3,80,6,12/02/2023,48,divorciado,0,5000.0,5000.0,1,1,105076.5415,1.0,18.0,691.0
4808,45000,0.3,60,12,05/10/2022,53,union libre,0,7207.402604,7207.402604,0,0,57368.57589,0.0,54.0,532.0
4407,45000,0.2,120,6,21/01/2023,59,casado,1,5000.0,5000.0,0,1,,,,
5784,45000,0.3,80,24,12/03/2023,31,casado,1,19692.35686,13420.22527,3,1,,,,
4557,45000,0.3,120,6,23/07/2022,50,casado,0,38415.96294,16103.02261,1,0,91442.06713,0.0,26.0,545.0
941,34000,0.2,120,24,28/03/2023,72,casado,0,13716.10071,7327.068028,2,0,74963.79761,3.0,9.0,654.0
2390,22000,0.4,60,6,28/01/2023,34,casado,0,28106.35094,18941.24455,0,0,8559.844627,2.0,43.0,666.0
621,45000,0.2,120,18,26/01/2023,65,casado,0,15435.25814,6326.476163,0,1,47834.60467,0.0,50.0,364.0
2548,15000,0.4,80,6,01/12/2022,30,soltero,0,33561.24607,19901.51711,2,1,,,,
444,15000,0.3,120,24,06/03/2023,24,union libre,0,31595.0881,17914.47871,2,0,28314.84371,2.0,5.0,628.0
1581,45000,0.3,80,6,14/04/2023,47,divorciado,1,43433.92963,25984.92016,4,0,81005.17787,3.0,25.0,604.0
5986,60000,0.3,80,6,31/07/2022,57,casado,0,16407.36831,9839.992964,1,0,89440.16694,2.0,17.0,577.0
2772,22000,0.4,60,18,27/03/2023,31,casado,0,23960.36462,15106.60751,1,1,,,,
5315,50000,0.4,120,12,22/01/2023,42,soltero,0,22967.81932,10073.17739,1,0,,,,
1704,60000,0.1,60,18,31/12/2022,23,casado,0,26660.69548,16477.91643,1,0,,,,
412,22000,0.1,120,6,25/02/2023,50,casado,0,5000.0,2496.537698,0,1,44448.17238,2.0,18.0,636.0
2965,60000,0.2,80,12,22/05/2023,23,casado,1,43312.20078,34324.94546,1,0,95357.98668,1.0,18.0,538.0
4932,15000,0.1,80,12,21/01/2023,32,divorciado,1,48243.65387,19355.43507,2,0,98631.8129,4.0,46.0,483.0
5856,22000,0.2,60,6,05/12/2022,52,soltero,1,16122.38445,11647.56387,1,0,45115.90059,3.0,37.0,683.0
4036,22000,0.4,120,6,21/06/2023,40,casado,0,23063.17491,11563.8306,2,1,99300.01159,2.0,188.0,653.0
