precio,enganche_porcentaje,tasa_interes_anual,plazo_meses,fecha_solicitud,edad,estado_civil,vivienda_no_propia,ingresos_mensuales,gastos_mensuales,dependientes_economicos,escolaridad_licenciatura,credito_max_otorgado,creditos_activos,atraso_max_otras_instituciones,score_crediticio
50000,0.4,60,12,04/01/2023,38,casado,0,33624.34604,21860.29019,1,0,,,,
22000,0.2,80,24,19/12/2022,35,divorciado,0,22824.13081,9000.578749,2,1,,,,
15000,0.4,120,12,14/03/2023,48,soltero,1,16431.67074,12574.03667,4,0,84240.85632,1,27,582
34000,0.3,80,12,12/09/2022,26,soltero,0,20302.70735,11245.19318,1,0,14362.95913,4,36,667
60000,0.3,80,12,07/05/2023,55,soltero,0,52669.07164,34304.36011,0,0,,,,
50000,0.1,60,18,16/11/2022,62,union libre,1,5000,5000,0,0,,,,
34000,0.4,60,6,21/03/2023,35,divorciado,0,40151.34224,13704.78547,2,0,67537.26601,1,23,513
22000,0.4,60,24,01/04/2023,50,union libre,0,23215.71035,15788.13044,1,0,75839.08756,2,59,576
15000,0.1,80,6,06/02/2023,38,soltero,1,9599.333485,5167.855963,2,1,88600.81675,1,19,546
22000,0.3,60,18,16/08/2022,30,union libre,0,25537.17126,15291.94257,0,0,8671.297172,1,5,611
34000,0.3,60,24,08/06/2023,47,casado,0,5000,5000,0,0,32838.44948,2,28,506
15000,0.1,60,18,05/01/2023,36,union libre,0,55793.84882,29311.10461,4,0,16586.74727,3,17,609
22000,0.2,120,6,24/05/2023,68,divorciado,0,11564.14574,8649.533685,3,1,43947.36241,2,114,565
15000,0.4,120,18,12/08/2022,59,casado,1,37676.44718,23756.90368,1,1,,,,
60000,0.4,120,24,10/02/2023,59,divorciado,0,43810.16302,18911.46016,1,0,24492.18405,1,28,581
34000,0.1,60,24,26/07/2022,44,union libre,0,21478.96243,6922.792956,4,1,,,,
34000,0.2,80,12,20/11/2022,26,union libre,0,30439.95128,14821.58503,0,0,16043.09871,0,9,607
34000,0.4,120,24,13/09/2022,39,divorciado,0,32781.00108,10243.33737,3,1,12063.27823,0,14,507
50000,0.4,60,24,24/07/2022,64,casado,0,51811.9235,31290.84535,0,0,,,,
50000,0.1,80,18,16/08/2022,36,union libre,1,10364.71824,5718.579163,3,0,,,,
50000,0.1,80,12,11/03/2023,47,casado,0,29193.651,15144.98947,1,0,42690.18401,1,32,615
34000,0.1,120,6,05/06/2023,67,divorciado,0,9014.203689,7121.864697,1,0,31950.20122,2,4,594
34000,0.2,80,18,26/09/2022,52,soltero,0,16589.40789,5058.786654,2,0,,,,
45000,0.1,80,24,12/02/2023,70,divorciado,0,9678.57245,6954.885991,0,0,29407.64315,0,31,447
34000,0.1,120,6,04/12/2022,42,divorciado,0,49520.13919,31526.07692,0,1,,,,
50000,0.2,60,6,17/07/2022,51,soltero,0,58397.72726,22159.5112,1,0,23101.83583,2,16,655
50000,0.3,60,6,29/09/2022,31,soltero,0,37516.51283,21773.33928,2,0,,,,
15000,0.4,60,6,19/06/2023,49,casado,0,35264.0683,15131.64171,0,0,92800.50271,1,58,516
45000,0.4,60,6,08/01/2023,61,casado,1,21966.84119,11413.81459,1,0,,,,
50000,0.3,120,6,20/12/2022,43,divorciado,0,19730.04701,14748.04787,0,0,50015.26374,2,35,699
15000,0.2,80,12,29/01/2023,55,soltero,0,50848.98973,20423.00041,2,0,67781.62267,1,34,539
50000,0.1,80,6,03/01/2023,33,casado,0,8534.431868,4167.157021,4,0,92209.73304,0,6,574
60000,0.3,80,12,22/06/2023,37,casado,0,23178.06251,8918.889539,0,0,92686.02953,1,24,750
34000,0.4,120,18,29/09/2022,41,soltero,0,39799.71168,17589.2386,0,0,28489.5933,4,55,392
45000,0.2,80,18,22/03/2023,27,casado,0,22782.04777,10173.39953,2,0,94599.70039,0,3,596
22000,0.2,120,18,02/11/2022,53,soltero,1,61104.04016,32703.78803,1,0,,,,
34000,0.4,120,6,15/02/2023,19,casado,1,40014.19836,24830.14929,2,0,90017.53081,2,5,692
15000,0.2,120,24,01/07/2023,52,soltero,0,44752.9887,30042.51893,0,0,13854.36372,2,8,537
15000,0.2,60,12,06/05/2023,40,casado,0,18616.0787,10338.15745,1,0,23843.30115,2,31,573
50000,0.2,80,24,19/02/2023,33,casado,0,44474.73781,26917.80094,1,0,,,,
15000,0.4,60,6,11/03/2023,36,union libre,0,32165.71111,27606.39712,0,1,,,,
15000,0.1,80,12,04/04/2023,37,divorciado,1,53468.20828,42762.82129,2,0,88016.03225,0,23,588
45000,0.1,80,18,27/02/2023,48,union libre,0,5000,2641.264966,2,0,20130.63294,3,45,485
50000,0.4,120,6,07/07/2022,54,soltero,0,11793.19263,11793.19263,1,1,41480.41698,4,74,377
60000,0.2,80,18,30/04/2023,31,soltero,0,35045.40847,19106.23265,2,0,,,,
34000,0.1,80,24,12/05/2023,42,union libre,1,16548.11201,15871.74335,0,1,46393.33176,1,49,341
45000,0.4,60,24,31/05/2023,47,casado,0,29324.46196,17202.06728,2,0,6774.674131,1,0,400
15000,0.4,60,6,25/04/2023,31,divorciado,1,7081.09599,5254.312103,0,1,,,,
22000,0.4,60,24,12/01/2023,40,soltero,0,32947.6182,17276.13635,0,0,97747.8492,4,3,638
34000,0.4,120,24,18/07/2022,41,casado,0,34627.60576,22435.4855,4,1,47568.05033,2,17,506
45000,0.3,120,24,11/03/2023,43,soltero,0,29954.9872,15970.72937,1,0,,,,
15000,0.3,120,12,20/09/2022,50,divorciado,1,29447.31153,21452.7699,2,0,,,,
22000,0.1,60,24,19/07/2022,24,soltero,0,44132.90734,35182.06259,3,0,6413.878962,0,45,646
15000,0.4,60,6,08/08/2022,18,soltero,0,27689.32273,11675.41049,2,0,,,,
60000,0.1,60,6,23/02/2023,33,divorciado,0,11248.49912,6042.350438,1,0,,,,
45000,0.4,80,18,29/06/2023,73,casado,0,41041.72449,16156.97448,1,1,,,,
15000,0.2,80,24,24/10/2022,64,casado,0,50206.10463,18601.24741,4,0,,,,
45000,0.4,80,12,29/09/2022,66,casado,1,14187.059,13166.07193,0,1,,,,
15000,0.2,120,18,24/06/2023,37,casado,0,43126.06029,24659.77834,3,0,87734.33381,2,11,750
15000,0.4,120,24,21/08/2022,18,divorciado,0,7139.672114,3552.401039,2,0,,,,
22000,0.4,60,24,22/02/2023,18,casado,0,27833.04732,17694.6167,1,0,,,,
15000,0.4,80,24,18/01/2023,32,divorciado,0,5000,2900.403221,1,1,8522.612219,1,44,632
60000,0.2,120,6,24/03/2023,37,divorciado,0,46869.53137,20826.8916,0,0,,,,
60000,0.4,120,6,18/05/2023,55,soltero,0,7560.310643,3124.731225,1,0,66628.52993,2,4,688
60000,0.3,120,18,02/08/2022,57,soltero,0,14231.88711,13196.67888,2,1,76904.1635,0,69,578
60000,0.4,80,6,12/03/2023,56,soltero,0,24365.93063,14205.41138,2,1,36886.60762,1,64,344
22000,0.1,120,24,05/04/2023,35,union libre,1,24377.87093,13002.72103,2,0,82667.68505,2,132,684
60000,0.1,80,18,17/06/2023,28,soltero,0,37908.71967,17407.44833,4,0,,,,
22000,0.3,80,6,19/03/2023,49,union libre,0,31806.94607,25191.39819,4,0,,,,
60000,0.2,80,24,20/01/2023,48,casado,0,42058.13179,13391.71799,1,0,,,,
50000,0.4,120,24,23/02/2023,44,soltero,0,49627.69683,35564.85156,0,0,,,,
60000,0.2,80,24,03/07/2022,39,casado,1,5000,5000,1,1,50518.05683,3,55,561
22000,0.4,80,12,27/02/2023,47,casado,1,22730.7952,7278.091001,3,0,82799.1869,1,19,621
50000,0.4,120,24,02/01/2023,45,soltero,0,36770.59532,22099.84327,1,0,,,,
15000,0.3,120,24,22/09/2022,37,casado,1,35408.9123,21577.11556,1,1,30419.04194,1,30,475
34000,0.3,60,18,25/01/2023,30,divorciado,0,22424.48263,16158.27051,2,0,,,,
15000,0.3,120,6,28/04/2023,48,divorciado,0,59477.03103,44821.85224,2,0,,,,
50000,0.3,60,6,15/10/2022,37,casado,0,35295.84238,15644.76145,4,0,60181.17198,3,19,750
22000,0.4,60,12,05/06/2023,59,casado,0,19325.55784,13374.92879,1,0,,,,
60000,0.3,80,6,02/06/2023,46,casado,0,12682.11229,5769.110819,4,0,38274.31514,1,34,612
50000,0.4,60,24,21/06/2023,34,casado,0,41035.35986,18376.36165,0,1,,,,
60000,0.1,120,24,06/01/2023,49,casado,0,5000,3914.595852,3,1,43083.85267,1,47,555
60000,0.4,120,24,24/02/2023,40,casado,0,25916.86054,16567.21093,1,0,49688.62351,1,16,609
45000,0.2,60,6,04/04/2023,31,casado,0,32430.77302,13972.56309,3,1,,,,
22000,0.3,120,18,28/04/2023,37,divorciado,0,25182.74912,18180.03024,4,1,96023.66082,2,32,549
60000,0.2,120,18,07/04/2023,48,soltero,1,58687.42435,41437.08015,2,0,,,,
34000,0.1,60,18,24/01/2023,50,casado,0,35907.56889,24990.10313,2,0,58182.9612,0,17,598
22000,0.3,80,24,11/06/2023,47,union libre,0,20928.25615,15229.93787,4,0,39208.53714,1,78,397
15000,0.2,120,12,09/07/2022,58,soltero,1,18803.67002,7155.402987,1,1,86409.90826,1,72,532
50000,0.4,120,12,06/06/2023,33,viudo,0,55008.6596,32644.68997,1,0,,,,
34000,0.2,60,18,16/09/2022,60,soltero,0,22267.53493,16865.87458,3,0,61315.62075,1,16,668
34000,0.4,120,18,13/02/2023,29,casado,1,38771.39544,12446.5889,2,0,29431.69487,1,11,694
60000,0.4,80,18,23/06/2023,27,divorciado,1,32882.99394,22928.10771,3,0,78758.9207,1,13,678
60000,0.2,80,24,26/06/2023,18,union libre,0,36308.91478,15362.97745,2,0,,,,
60000,0.1,60,12,28/05/2023,34,divorciado,0,50974.2996,32359.85138,2,0,90041.01083,0,6,669
50000,0.1,120,6,03/02/2023,33,casado,0,34241.19733,22554.76304,0,0,,,,
50000,0.2,120,12,02/09/2022,46,union libre,0,42262.25218,32237.33234,1,0,,,,
50000,0.4,120,6,15/01/2023,42,casado,0,34586.14923,19174.55115,2,0,,,,
15000,0.4,60,18,19/07/2022,25,divorciado,1,23196.61929,16797.03283,1,1,52686.76421,0,15,750
60000,0.3,60,18,17/10/2022,40,casado,0,17760.90975,8429.717492,1,1,,,,
22000,0.4,120,18,27/04/2023,35,soltero,1,20236.699,10326.20853,4,0,,,,
22000,0.2,120,24,17/08/2022,18,casado,0,12545.76462,6520.7799,1,0,,,,
34000,0.2,60,6,10/04/2023,39,divorciado,1,19702.24298,15625.31955,0,1,,,,
22000,0.3,120,6,29/07/2022,30,union libre,0,36960.23587,19983.2995,1,1,,,,
15000,0.4,120,6,22/04/2023,57,divorciado,0,35420.16712,27768.72955,1,0,,,,
50000,0.3,60,24,17/03/2023,42,casado,0,29655.17212,10061.10388,4,1,,,,
50000,0.1,120,18,13/07/2022,59,union libre,1,18355.43059,9203.876647,2,0,102072.7995,1,46,475
22000,0.2,80,24,17/12/2022,22,casado,1,13748.04205,10782.78723,1,0,80689.7711,2,7,732
34000,0.1,80,18,10/12/2022,54,soltero,0,5000,2613.256366,1,0,,,,
45000,0.4,120,18,14/09/2022,61,casado,0,36023.19218,24316.41498,4,0,86530.56844,4,47,545
60000,0.4,80,6,27/09/2022,18,soltero,0,43115.43152,14681.35511,2,1,61224.38887,0,95,674
22000,0.4,80,12,16/10/2022,31,casado,0,26236.39433,11597.15375,1,0,16531.80363,3,0,594
50000,0.2,60,6,28/08/2022,51,soltero,1,36573.13439,15727.03377,1,1,68205.00769,1,130,475
50000,0.1,120,24,18/05/2023,47,union libre,0,37499.28089,13827.95062,0,0,,,,
34000,0.4,120,24,06/10/2022,31,union libre,0,35068.79316,21625.43112,4,0,15003.91436,1,25,750
60000,0.2,80,6,06/07/2022,36,soltero,0,60262.56871,41087.69621,2,0,81363.65636,0,9,584
60000,0.2,60,24,05/10/2022,37,casado,0,5000,5000,1,1,,,,
50000,0.2,80,12,17/01/2023,49,soltero,1,15675.92034,8180.743902,0,0,94889.75155,2,61,561
34000,0.2,80,12,07/07/2022,64,divorciado,1,7329.168051,6069.557932,0,1,68887.4581,2,48,417
60000,0.1,60,24,10/10/2022,30,divorciado,0,24484.30759,14315.95479,1,1,57413.13348,0,24,645
15000,0.1,80,24,01/04/2023,52,casado,0,28990.89588,9910.332841,1,0,72672.60506,0,71,628
22000,0.2,120,6,25/08/2022,39,divorciado,1,19156.08341,15860.60616,1,1,36861.9529,1,38,584
34000,0.4,80,12,01/01/2023,37,casado,0,5000,3958.230147,3,1,,,,
45000,0.4,120,24,25/06/2023,49,soltero,0,31020.175,24281.15912,4,0,,,,
15000,0.3,80,12,25/04/2023,51,divorciado,0,17626.53198,6321.896786,1,1,,,,
15000,0.3,80,18,12/11/2022,50,divorciado,1,47949.72152,17580.53478,0,1,35977.6175,0,1,742
34000,0.1,120,18,23/08/2022,24,soltero,0,41468.08116,19667.8399,2,0,,,,
45000,0.2,80,18,07/12/2022,34,divorciado,0,35158.50697,14182.2772,1,1,,,,
60000,0.3,80,18,16/05/2023,57,casado,1,12258.62899,11513.2088,0,1,111980.874,1,60,449
15000,0.3,120,6,04/02/2023,40,soltero,0,32321.3654,24997.513,0,0,79754.9974,1,3,604
22000,0.2,120,24,28/09/2022,27,casado,0,40602.21671,14005.82621,0,1,68156.52871,1,10,619
50000,0.2,120,12,23/09/2022,45,soltero,0,24894.46366,10483.51089,0,0,35768.8037,3,14,581
50000,0.1,60,24,16/07/2022,31,casado,0,6149.989162,2576.532264,4,0,85045.81549,3,50,702
60000,0.2,60,6,05/06/2023,75,soltero,0,33415.71887,20015.23686,1,0,85303.16556,0,83,552
60000,0.2,60,18,28/02/2023,69,casado,0,25592.30014,14657.87544,0,1,,,,
15000,0.1,120,12,30/04/2023,47,union libre,0,34817.95413,23099.38335,0,0,23757.73427,4,9,750
50000,0.1,60,24,15/10/2022,67,casado,0,5000,5000,1,0,37909.83054,1,50,609
15000,0.1,80,18,27/02/2023,46,soltero,0,33780.16797,22196.92138,1,1,61956.61098,0,106,689
34000,0.2,60,12,15/08/2022,60,soltero,1,29098.11313,21944.25022,2,1,97834.76905,2,22,535
34000,0.3,120,18,10/04/2023,63,soltero,0,20970.41995,17809.9902,1,1,,,,
15000,0.2,80,24,05/11/2022,42,casado,0,24056.57516,11991.43817,4,0,,,,
34000,0.4,60,18,02/06/2023,44,casado,0,5000,5000,2,0,35030.58842,3,22,503
50000,0.4,80,12,14/04/2023,19,casado,0,24069.10188,9784.454427,3,0,,,,
34000,0.1,80,6,19/01/2023,39,casado,0,23384.75217,7428.892748,1,0,10475.55984,1,9,593
45000,0.2,60,12,03/07/2022,49,casado,0,24690.50251,12264.96049,1,1,21795.6326,0,64,537
50000,0.1,120,6,02/03/2023,56,divorciado,0,24789.84702,15941.29931,1,1,18645.13547,4,97,610
50000,0.4,80,12,07/04/2023,46,divorciado,1,43446.91458,15176.65754,1,0,69077.00226,2,5,583
22000,0.2,60,24,19/09/2022,42,divorciado,0,43208.71538,33880.45755,0,0,76100.75742,0,49,541
22000,0.2,80,18,15/08/2022,18,divorciado,1,16303.33024,9399.364968,4,0,98855.85189,0,33,469
45000,0.4,80,6,23/07/2022,34,casado,0,18756.27912,7743.545832,3,0,77463.44327,0,15,497
50000,0.4,120,12,20/01/2023,36,soltero,0,42662.95391,28992.16656,0,0,28392.84936,0,7,523
15000,0.2,80,18,27/05/2023,36,casado,0,16305.72133,10337.26634,3,0,,,,
15000,0.1,60,24,27/05/2023,47,divorciado,0,12622.85899,4996.096912,1,0,6156.316577,0,2,523
34000,0.2,60,24,19/01/2023,63,casado,0,15859.56313,12551.9587,0,1,,,,
34000,0.2,60,12,22/09/2022,41,casado,0,27357.54704,10634.23508,1,0,63371.35424,1,24,535
45000,0.3,80,6,15/04/2023,37,divorciado,0,54535.23148,37402.99571,0,0,,,,
50000,0.2,80,6,14/07/2022,36,casado,0,28082.37493,22020.60451,0,1,52359.32525,4,14,670
15000,0.2,120,24,14/01/2023,41,casado,1,34113.80281,22608.96,0,1,94358.36303,2,22,576
15000,0.1,120,24,24/05/2023,30,casado,0,12027.89083,7612.314201,1,0,,,,
22000,0.2,60,24,07/12/2022,41,casado,0,46114.05797,34662.12617,1,0,,,,
22000,0.2,120,12,08/08/2022,45,casado,0,43072.79756,18717.97752,0,1,42633.90746,5,9,596
50000,0.4,120,12,22/01/2023,42,soltero,0,22967.81932,10073.17739,1,0,,,,
45000,0.3,60,6,01/06/2023,50,soltero,1,12908.18675,11312.56504,1,0,,,,
45000,0.4,120,18,24/10/2022,45,casado,0,44369.47776,32880.83963,1,0,91886.7191,0,97,585
50000,0.1,60,18,01/10/2022,26,divorciado,1,18696.53193,13489.33732,0,1,114536.5049,2,23,700
45000,0.3,120,24,29/04/2023,47,casado,0,20043.03563,15804.42221,2,1,52551.4953,1,0,446
60000,0.4,80,6,19/07/2022,44,casado,0,16057.73127,10521.97207,0,1,105272.3088,0,164,501
34000,0.3,60,12,21/12/2022,38,divorciado,1,28065.53694,23237.03833,1,0,47730.46497,1,26,453
34000,0.3,120,24,08/03/2023,26,divorciado,0,40977.78736,31291.94251,3,0,84620.13896,0,41,560
60000,0.4,60,24,31/08/2022,45,casado,1,34847.26728,17894.11353,1,0,,,,
45000,0.3,120,24,10/11/2022,47,casado,0,16037.63933,16037.63933,1,1,69540.20272,0,25,515
50000,0.1,120,12,10/11/2022,19,casado,1,26393.21782,10585.62843,0,0,,,,
34000,0.2,60,6,05/03/2023,57,casado,0,20989.91325,19492.92478,2,0,104499.2239,3,29,507
45000,0.1,60,18,13/01/2023,31,union libre,0,14416.83001,13193.86416,4,0,,,,
60000,0.1,80,6,08/07/2022,41,casado,1,25952.99509,8644.240276,0,0,,,,
22000,0.1,80,12,31/03/2023,42,casado,0,51324.51837,28775.90236,1,1,48898.977,2,41,625
22000,0.2,60,12,03/08/2022,61,soltero,1,17342.51732,13449.4554,1,0,59192.3333,0,101,624
34000,0.4,120,12,10/07/2022,61,union libre,0,24486.63102,8043.532948,0,0,,,,
34000,0.2,120,12,18/02/2023,35,divorciado,1,6375.538121,6200.677645,4,1,,,,
45000,0.1,120,6,09/05/2023,39,divorciado,0,5000,1512.741952,1,0,95602.44791,1,12,665
45000,0.3,60,24,15/12/2022,36,union libre,0,61299.32943,34465.81902,0,0,56928.53701,3,55,560
50000,0.4,60,18,23/02/2023,45,casado,0,62935.45665,33475.86041,1,0,,,,
15000,0.4,60,6,09/09/2022,42,union libre,0,39415.5265,30359.02479,1,1,97311.75322,0,14,675
15000,0.4,80,18,04/08/2022,35,union libre,1,14471.32345,6818.209745,1,0,,,,
34000,0.2,120,18,08/01/2023,34,divorciado,1,71019.18269,44679.14063,2,0,,,,
15000,0.2,120,24,11/03/2023,37,divorciado,1,5000,5000,1,1,44774.75546,2,196,627
15000,0.3,80,12,11/09/2022,51,union libre,0,35898.79102,22679.7513,1,0,64407.18995,0,58,609
50000,0.1,60,12,02/09/2022,45,casado,0,5000,3783.65006,1,0,94240.62546,3,10,699
45000,0.1,120,24,21/07/2022,59,casado,1,5000,4458.919892,2,0,71884.89807,1,62,536
22000,0.2,60,6,11/01/2023,45,casado,1,13742.21206,9224.583263,1,1,93048.18079,2,216,475
50000,0.3,120,24,07/08/2022,32,divorciado,0,35385.42002,21691.79086,0,1,,,,
15000,0.4,80,24,09/04/2023,27,casado,0,31784.89569,14756.96527,1,0,54649.29517,2,12,525
45000,0.3,60,24,23/02/2023,58,union libre,0,33183.68299,18693.9668,0,0,,,,
60000,0.4,120,18,05/10/2022,37,divorciado,1,18743.88607,12795.79848,4,1,35360.05106,0,84,543
22000,0.2,60,6,06/01/2023,62,union libre,0,42184.25344,19929.72287,1,0,20798.93428,1,10,679
22000,0.1,60,24,17/09/2022,24,casado,0,18259.81878,11680.90297,0,0,20761.64555,3,4,501
34000,0.1,120,18,13/08/2022,43,soltero,1,49425.14928,37621.81043,4,0,99212.21564,3,3,460
15000,0.1,120,6,07/10/2022,58,divorciado,0,50705.55736,29995.26481,0,0,33333.30913,1,3,635
22000,0.4,80,6,07/07/2022,57,soltero,0,13331.64811,5620.375637,2,0,,,,
15000,0.4,80,6,21/03/2023,42,casado,0,35628.15928,15389.45089,2,0,6908.11491,2,21,750
50000,0.3,120,6,14/04/2023,28,casado,1,19518.05362,15148.33742,1,0,,,,
15000,0.3,120,6,11/11/2022,23,casado,1,26692.7532,20157.32305,1,0,69621.6353,1,66,510
22000,0.2,80,24,08/09/2022,62,casado,0,27946.62446,12228.96232,3,0,36862.95902,1,67,656
50000,0.1,120,12,12/03/2023,58,soltero,0,37272.57908,28111.29713,1,0,8425.708408,3,3,492
15000,0.1,120,6,11/09/2022,34,casado,1,5000,3911.322558,1,0,31085.19373,2,88,640
34000,0.3,120,12,20/01/2023,26,divorciado,0,12941.02136,5982.452324,1,0,64715.13769,0,0,619
34000,0.1,80,6,22/02/2023,18,casado,0,21180.238,13777.81693,0,1,,,,
60000,0.3,60,18,23/03/2023,42,soltero,1,24046.98435,18016.0395,1,0,30551.08632,1,143,669
15000,0.2,120,24,17/08/2022,38,divorciado,0,16236.85865,7607.371429,0,0,,,,
34000,0.3,60,6,01/03/2023,59,casado,0,8791.819456,3311.596088,0,0,21719.919,2,37,728
15000,0.1,60,24,15/12/2022,48,casado,0,5000,2417.30056,1,1,65021.95436,4,22,647
22000,0.4,120,24,04/05/2023,43,divorciado,0,61292.58818,46821.30304,1,1,21592.61271,1,230,540
15000,0.4,120,18,17/10/2022,35,soltero,0,33029.71538,23306.56609,0,0,,,,
60000,0.3,120,24,05/05/2023,33,soltero,0,8360.838145,3890.609558,0,0,,,,
50000,0.3,120,18,13/10/2022,56,casado,1,45495.43123,26106.99252,0,0,,,,
60000,0.2,120,18,24/12/2022,48,divorciado,0,42766.57538,22735.76798,1,1,19229.22925,1,70,662
50000,0.1,120,24,07/09/2022,18,union libre,0,33200.36824,17699.74459,1,0,44953.23392,2,0,648
45000,0.4,60,18,24/03/2023,31,union libre,1,39345.50967,26778.7641,0,0,81863.75894,4,49,527
22000,0.2,120,12,10/07/2022,29,union libre,0,49631.5485,28364.58385,2,0,,,,
60000,0.3,60,12,02/07/2022,33,union libre,0,39083.78188,15263.08572,0,1,18402.62384,2,8,402
22000,0.3,60,12,23/11/2022,46,soltero,0,39488.60105,17158.5006,0,0,51427.35762,4,8,550
50000,0.2,120,18,23/07/2022,38,divorciado,1,6985.849264,4079.015945,4,0,,,,
45000,0.4,120,24,20/09/2022,39,soltero,0,5000,3232.0489,1,0,,,,
45000,0.3,60,12,03/06/2023,55,union libre,0,42921.95346,23781.3467,0,1,42158.03751,0,46,434
15000,0.3,80,24,22/12/2022,31,soltero,0,26635.58814,16250.51259,3,1,66549.46501,1,21,549
50000,0.4,60,18,09/06/2023,72,soltero,0,6303.554278,6303.554278,0,1,,,,
34000,0.1,80,6,26/10/2022,38,divorciado,1,35357.00534,23327.81405,4,1,94913.05346,2,55,507
60000,0.2,80,12,15/12/2022,41,divorciado,0,15677.52773,12363.23135,0,0,75422.56104,2,23,479
60000,0.3,60,18,30/10/2022,42,divorciado,0,13287.29432,10260.2233,3,1,48537.18545,2,111,564
22000,0.3,80,12,20/01/2023,51,casado,1,12309.81285,12309.81285,0,1,,,,
50000,0.1,120,18,27/04/2023,45,divorciado,0,40347.03352,17100.27908,4,0,,,,
34000,0.2,120,6,13/05/2023,45,casado,0,35119.16481,19871.20619,1,0,25883.70897,1,43,419
60000,0.1,60,6,28/02/2023,30,divorciado,0,35126.13553,18544.96217,0,0,71667.4678,2,15,530
45000,0.3,60,24,09/09/2022,26,casado,0,23930.46425,11640.77414,3,0,66730.02744,1,42,697
60000,0.1,60,12,28/01/2023,70,soltero,0,24322.92352,19005.13791,1,0,67366.27639,2,45,538
60000,0.1,60,24,02/09/2022,34,soltero,0,35103.89196,15310.58987,2,0,,,,
15000,0.4,60,24,15/10/2022,56,divorciado,0,7803.215505,7430.039181,2,1,69205.85218,2,72,548
22000,0.2,60,18,15/07/2022,20,union libre,1,17572.1361,12336.24202,2,1,23784.535,2,72,627
22000,0.2,60,12,17/04/2023,36,union libre,0,49293.84123,19643.76445,1,1,23021.11762,0,41,424
50000,0.3,80,12,10/07/2022,38,casado,0,19880.30988,15637.38383,4,0,,,,
22000,0.4,120,6,19/07/2022,45,casado,0,23120.73459,13255.58505,1,1,41058.23292,2,7,726
45000,0.4,60,6,23/07/2022,18,casado,0,48398.57762,36649.59692,0,0,,,,
22000,0.4,60,6,09/12/2022,50,soltero,0,9134.427596,6773.415015,0,1,51488.50706,3,41,571
50000,0.1,120,12,11/11/2022,26,casado,0,34817.2308,21750.79152,2,0,27406.22684,3,14,572
22000,0.2,80,24,21/02/2023,43,divorciado,0,36136.7228,17085.19119,3,0,,,,
45000,0.1,120,24,06/05/2023,27,casado,0,28646.90583,19631.58339,2,0,,,,
60000,0.1,80,18,14/04/2023,38,casado,0,6023.324385,4430.703641,0,1,94612.09072,1,117,492
45000,0.2,120,24,22/04/2023,36,soltero,0,13103.90296,7572.879717,0,0,86172.29827,0,45,664
50000,0.2,80,18,18/01/2023,27,casado,0,39417.88464,12458.79234,1,1,,,,
34000,0.4,120,18,03/04/2023,41,soltero,0,35809.98446,17539.53384,0,0,,,,
50000,0.2,80,12,21/06/2023,25,soltero,0,44943.37639,15646.94166,1,0,37863.76821,1,18,601
50000,0.1,80,24,04/06/2023,18,casado,0,35563.45496,26878.69973,2,0,,,,
45000,0.2,120,24,12/09/2022,52,union libre,0,5000,3070.650916,0,1,70487.06528,1,34,572
22000,0.3,80,18,10/09/2022,24,soltero,1,41541.60865,26347.9858,1,1,,,,
15000,0.2,60,6,08/12/2022,37,divorciado,0,28373.98652,20587.14917,1,0,47889.84592,2,11,709
60000,0.3,120,18,04/03/2023,49,casado,0,21119.15878,14076.26225,1,0,,,,
45000,0.4,60,12,24/03/2023,32,divorciado,0,39863.25655,14434.39702,2,0,,,,
50000,0.2,120,12,13/07/2022,38,casado,0,14619.35804,10385.81441,2,1,96459.29843,2,85,373
34000,0.1,120,24,07/09/2022,42,divorciado,1,45134.23551,35614.76471,2,0,,,,
22000,0.4,80,12,04/05/2023,60,soltero,1,27364.30664,14796.85844,0,1,,,,
60000,0.2,80,18,23/05/2023,36,casado,0,16112.57393,12384.36544,3,0,86837.61008,2,87,415
22000,0.3,60,12,25/09/2022,38,divorciado,0,24766.42046,14409.28068,1,0,,,,
50000,0.3,120,24,03/01/2023,19,casado,0,39169.47665,19421.12832,4,1,20807.29733,1,19,510
22000,0.1,60,24,27/02/2023,35,casado,0,9930.955053,7719.507059,4,0,75689.17725,1,14,608
15000,0.4,60,24,08/07/2022,40,casado,0,22476.3737,10748.20624,1,1,,,,
34000,0.3,60,12,15/02/2023,29,casado,0,5000,1734.201107,4,0,62405.06392,1,85,730
50000,0.1,60,6,29/03/2023,39,union libre,1,29389.10432,24349.86938,1,0,102870.3656,1,52,666
34000,0.4,60,24,27/12/2022,23,casado,0,39676.13718,26369.16163,0,0,8473.26822,3,1,619
