credito_id,precio,enganche_porcentaje,tasa_interes_anual,plazo_meses,fecha_inicio,max_atraso_dias,supera_90_dias,credito_vigente,edad,estado_civil,estado_civil_binario,vivienda_no_propia,tipo_vivienda_binario,ingresos_mensuales,gastos_mensuales,dependientes_economicos,escolaridad_licenciatura,credito_max_otorgado,creditos_activos,atraso_max_otras_instituciones,score_crediticio
4815,50000,0.2,60,24,13/02/2023,65,0,1,48,casado,1,0,0,44232.934694593045,34372.589256834704,1,0,,,,
4816,45000,0.4,80,18,09/04/2023,25,0,1,48,casado,1,0,0,18751.67918095484,14839.607133914002,4,0,,,,
4817,34000,0.1,120,18,28/09/2022,46,0,0,32,casado,1,1,1,32019.598576871307,17984.79101331676,0,1,43104.751593326255,1,15,570
4818,45000,0.4,120,18,15/12/2022,68,0,0,18,soltero,1,0,0,46466.07928674577,26914.17559068084,3,0,79920.36039969434,3,23,663
4819,50000,0.2,120,6,01/07/2022,15,0,0,44,soltero,1,1,1,22758.08089672937,11465.821240906804,0,0,,,,
4820,50000,0.4,60,12,10/04/2023,121,1,0,46,casado,1,1,1,20352.343764195277,11304.284536571837,0,1,32111.486884261903,1,57,668
4821,15000,0.2,120,24,28/08/2022,136,1,0,58,casado,1,1,1,6892.225663362115,6892.225663362115,1,1,,,,
4822,34000,0.3,120,6,27/10/2022,50,1,0,42,casado,1,0,1,12301.45089327298,6791.504504787656,2,1,89834.57525,3,55,493
4823,60000,0.1,120,12,25/12/2022,31,0,0,34,union libre,1,0,0,26129.027002714232,13196.285225159709,2,0,,,,
4824,22000,0.2,80,12,08/02/2023,11,0,0,64,union libre,1,0,0,39408.010029002005,14804.414756643508,0,0,53397.16084992454,0,54,634
4825,15000,0.3,60,12,01/08/2022,22,0,0,22,casado,1,0,0,24247.82351074616,16079.70493611642,0,1,18072.695683159494,0,43,540
4826,22000,0.3,60,12,15/06/2023,28,1,0,62,union libre,1,1,1,18260.342448833646,10066.425056301428,2,1,50302.21875,1,56,436
4827,50000,0.4,80,18,23/05/2023,37,0,1,33,casado,1,0,1,35717.17476243643,26513.675470738017,3,0,,,,
4828,45000,0.3,60,18,22/10/2022,47,1,0,46,union libre,1,1,1,6222.9879921625325,6171.082372637311,2,0,39697.66277069958,0,15,616
4829,34000,0.3,80,18,19/11/2022,37,0,0,36,divorciado,0,0,0,23962.721477113897,18177.506262879204,0,0,65594.41853425436,0,6,519
4830,15000,0.2,60,12,09/02/2023,38,0,0,30,soltero,0,0,1,36945.85099,29308.45140852199,1,1,,,,
4831,60000,0.2,80,6,13/03/2023,37,0,0,46,soltero,1,0,0,57577.1391,39474.06361,2,0,14296.55045539753,2,26,536
4832,60000,0.3,60,6,08/04/2023,46,0,0,56,soltero,0,0,0,11141.508561285747,6813.912938234847,0,0,35812.13785416039,0,76,543
4833,60000,0.4,80,18,02/11/2022,54,0,0,45,casado,1,0,1,37880.01777986422,14203.144196033887,1,0,,,,
4834,50000,0.2,120,24,26/02/2023,46,1,1,50,divorciado,1,1,1,34680.57996468645,29775.710788630753,1,1,,,,
4835,50000,0.4,60,12,14/01/2023,128,0,0,28,divorciado,1,1,1,31433.811988768135,21640.08381332763,1,0,,,,
4836,50000,0.2,60,6,05/03/2023,16,1,0,56,divorciado,0,1,1,6871.772897286166,5937.224456922086,2,0,22966.996664100312,0,123,596
4837,34000,0.2,60,12,13/12/2022,140,0,0,65,casado,0,1,1,29213.559195127084,15607.37225480274,2,0,82478.86337,1,6,608
4838,22000,0.1,60,12,18/11/2022,39,0,0,35,casado,1,0,0,15491.613979475409,5171.6042695647275,4,0,,,,
4839,34000,0.4,80,6,13/10/2022,101,1,0,47,divorciado,0,1,1,5000,5000,1,0,66347.04503424566,1,30,677
4840,15000,0.4,120,24,20/10/2022,20,1,1,41,divorciado,1,1,1,28044.60953922211,14631.882223174494,1,0,70097.83349561275,1,50,620
4841,22000,0.2,60,24,12/11/2022,141,0,1,34,divorciado,1,0,0,29092.282019014823,18204.950547880944,0,0,,,,
4842,45000,0.1,120,24,30/11/2022,28,0,1,18,soltero,0,0,0,32940.1391,20942.577237780417,1,1,29218.850752370075,2,3,572
4843,50000,0.1,60,18,04/08/2022,31,0,0,44,soltero,0,0,1,12461.15186095906,5760.971515157965,0,0,18792.52364061868,5,29,589
4844,15000,0.4,120,12,03/03/2023,15,1,0,39,casado,1,1,1,14796.690826551996,14796.690826551996,0,1,,,,
4845,60000,0.1,120,18,08/05/2023,32,1,1,27,casado,1,1,1,26530.39549572204,21799.210327308385,0,0,,,,
4846,22000,0.2,60,24,06/12/2022,46,0,1,49,casado,0,0,0,5000,2741.834137580489,2,0,,,,
4847,60000,0.2,60,24,29/01/2023,45,0,1,27,divorciado,1,1,1,10105.098522087286,7672.645625,1,0,37344.70842234734,0,11,593
4848,60000,0.4,120,12,17/04/2023,52,1,0,46,union libre,1,0,1,12104.211894187945,11791.91767583045,2,1,,,,
4849,60000,0.1,60,12,30/11/2022,37,0,0,57,casado,0,0,0,22238.14207379386,14368.266247367885,1,0,,,,
4850,50000,0.1,80,12,29/11/2022,46,1,0,29,union libre,0,1,1,32728.42156780407,14023.683117182118,1,0,111406.90298144422,3,29,680
4851,60000,0.4,120,24,15/05/2023,44,0,1,21,soltero,1,0,1,5000,2742.6848138004934,0,0,55573.46989453581,1,13,711
4852,22000,0.3,120,24,15/12/2022,171,0,1,43,union libre,0,0,0,28762.700831575356,21060.378487205526,2,0,,,,
4853,50000,0.4,120,18,17/06/2023,119,0,1,53,union libre,0,1,1,50564.33901728818,30563.40100499083,0,0,39489.22991026844,4,114,500
4854,22000,0.2,60,18,07/01/2023,107,0,0,21,union libre,1,0,1,34905.18537424049,19992.14466,1,1,,,,
4855,15000,0.2,120,12,02/06/2023,122,0,0,44,divorciado,0,0,0,6994.712498882454,5439.173076195512,0,1,50923.068678529744,3,5,681
4856,60000,0.1,60,18,12/09/2022,40,1,0,58,casado,1,0,1,54940.5545,20118.74629401528,2,1,,,,
4857,60000,0.4,80,24,16/04/2023,42,1,1,29,divorciado,1,0,1,10570.119458179171,4774.701701347416,2,1,21272.58832360648,3,23,577
4858,15000,0.2,60,18,28/04/2023,38,0,1,49,casado,1,0,0,5000,3732.051300346697,2,0,85501.78094351293,1,19,522
4859,15000,0.4,60,12,23/11/2022,48,0,0,50,union libre,1,0,0,42180.726693817836,13466.981875405323,0,0,82972.44178146511,1,12,651
4860,50000,0.4,80,6,30/12/2022,2,0,0,36,divorciado,1,0,1,17876.72562163853,8335.414050045927,2,0,47541.62658341733,1,87,680
4861,15000,0.3,120,12,03/10/2022,143,0,0,55,divorciado,1,0,0,58066.73737673115,44247.593703357765,2,0,36991.831262832595,1,1,600
4862,45000,0.4,80,12,22/05/2023,145,0,0,53,casado,0,0,0,40824.75896583315,26355.49671530932,0,0,,,,
4863,45000,0.4,120,12,23/06/2023,60,1,0,53,casado,1,0,1,48030.33993816475,31210.74827274649,1,1,37142.27122855165,1,29,639
4864,45000,0.1,120,12,25/03/2023,104,0,0,34,casado,1,0,0,14199.347006746106,8924.277631895113,0,1,,,,
4865,15000,0.2,80,24,20/12/2022,132,0,1,28,divorciado,0,0,1,49169.83165432387,22560.175394391186,2,0,38658.67671,2,77,427
4866,22000,0.1,120,24,27/03/2023,142,0,1,39,divorciado,0,0,0,17801.479216663443,10062.585112075176,0,0,,,,
4867,50000,0.4,60,18,03/07/2022,33,0,0,46,casado,1,0,1,35153.452614374444,21618.899911964203,0,0,,,,
4868,22000,0.4,60,12,24/12/2022,91,1,0,42,divorciado,1,1,1,23105.05349104076,13198.300523880056,0,1,17661.660624070406,0,77,401
4869,22000,0.4,120,24,24/04/2023,43,0,1,18,casado,0,1,1,50808.72480196605,35448.33059834278,1,0,,,,
4870,22000,0.1,80,6,10/02/2023,98,0,0,55,union libre,1,1,1,42148.29093823882,19425.05899854656,0,0,,,,
4871,22000,0.3,60,12,13/09/2022,132,0,0,42,soltero,1,0,0,23026.890762393217,7730.635588,3,0,29162.143995451574,4,75,499
4872,50000,0.1,60,18,01/09/2022,33,1,0,42,casado,1,0,0,26671.782666337393,14507.111104455973,0,1,60511.246716953014,3,40,518
4873,45000,0.4,80,24,25/07/2022,24,1,0,58,union libre,1,1,1,19077.39232624521,14561.92058895525,0,1,,,,
4874,34000,0.2,60,18,26/05/2023,48,1,1,71,divorciado,1,0,0,24260.388871951924,20946.011143507185,2,1,26181.50462043599,0,63,668
4875,60000,0.2,80,18,06/12/2022,126,1,0,27,union libre,1,0,1,23218.854152106243,16647.411288442094,4,0,,,,
4876,45000,0.3,80,24,02/03/2023,152,0,1,45,divorciado,0,0,0,26803.116325186078,9244.445767572322,3,0,26952.78715581306,2,56,749
4877,22000,0.2,80,24,12/06/2023,0,0,1,22,soltero,0,0,0,10145.82526710943,4040.3555935397035,0,0,,,,
4878,60000,0.1,120,12,05/06/2023,18,0,0,45,casado,1,1,1,33050.44205167651,18912.57816820028,0,0,29403.200496693928,3,22,566
4879,60000,0.3,80,18,05/11/2022,37,0,0,41,casado,0,0,0,19874.74889851081,7727.858911449055,1,1,5246.422396334879,4,25,626
4880,45000,0.1,80,24,23/09/2022,135,0,1,47,casado,1,0,1,11548.165138746466,3833.7287529334208,0,0,97326.82946549318,0,15,555
4881,15000,0.3,60,6,23/08/2022,132,1,0,44,divorciado,1,1,1,22866.945412578432,17648.055372354815,1,0,67095.04945097765,2,54,500
4882,60000,0.4,60,18,11/01/2023,35,0,0,18,casado,0,0,0,20537.033243900856,14215.194239145561,1,0,88481.28522,4,20,408
4883,50000,0.2,80,12,02/10/2022,119,0,0,34,divorciado,0,1,1,5000,3626.583088025944,1,0,,,,
4884,15000,0.1,120,18,01/07/2022,34,1,0,49,union libre,1,0,0,18030.572927768037,17430.480099640703,4,0,33107.77928649771,0,40,451
4885,34000,0.3,60,6,29/01/2023,29,1,0,60,casado,1,1,1,15659.763179136804,10277.48656,0,1,102356.52990290592,4,20,516
4886,50000,0.1,80,18,01/10/2022,54,0,0,25,casado,1,0,0,29073.782109684154,19399.044745633724,2,1,9852.443671762534,0,80,558
4887,45000,0.3,60,6,11/06/2023,44,0,0,52,casado,0,0,0,29056.471904323997,17194.73180913169,1,0,53218.027757731696,0,11,585
4888,15000,0.1,120,24,13/03/2023,49,0,1,32,soltero,1,0,0,14909.883044381073,4647.144417187983,1,0,29140.754365206627,0,47,521
4889,45000,0.1,80,12,11/02/2023,44,1,0,52,casado,1,1,1,6864.299442048719,6159.634672812381,2,1,,,,
4890,50000,0.4,60,18,12/12/2022,37,0,0,33,casado,1,1,1,45588.919289510486,14882.023089195021,4,1,76917.69119539578,2,0,750
4891,45000,0.4,120,6,07/07/2022,38,0,0,42,soltero,1,0,0,42824.54652600838,14632.206595016316,3,0,69921.43144999156,0,7,673
4892,15000,0.4,60,18,02/01/2023,22,1,0,64,union libre,1,1,1,10483.314343401493,5502.539931722333,2,0,,,,
4893,34000,0.3,80,6,11/05/2023,125,0,0,25,soltero,1,0,0,38777.57004216806,30264.856860477972,1,0,9362.245718309088,3,51,549
4894,45000,0.1,120,24,15/11/2022,168,1,1,43,divorciado,1,0,0,21435.586685660517,18771.647764913323,1,0,,,,
4895,22000,0.4,120,6,18/10/2022,134,0,0,42,divorciado,1,0,0,25053.91628,13016.818291873651,2,0,,,,
4896,34000,0.1,120,24,08/12/2022,162,1,1,80,divorciado,1,1,1,35832.836119198866,17020.07714595185,0,1,,,,
4897,22000,0.3,80,24,16/09/2022,35,1,0,43,union libre,1,0,1,5000,5000,1,1,,,,
4898,15000,0.1,60,24,16/09/2022,105,1,0,74,soltero,1,0,1,22554.94964962403,13593.289765667614,1,0,,,,
4899,22000,0.2,60,12,21/08/2022,38,1,0,76,soltero,0,1,1,5000,5000,2,0,,,,
4900,45000,0.3,120,6,16/06/2023,176,0,0,38,soltero,1,0,0,35407.616256907386,24734.049167995745,0,0,63000.20021121768,2,30,711
4901,45000,0.3,80,18,07/04/2023,154,1,1,49,soltero,1,1,1,13191.359227772038,8938.487514,2,0,,,,
4902,15000,0.1,60,6,17/05/2023,144,0,0,31,soltero,1,0,0,24274.31057829038,12354.046466764705,2,0,63566.46895703909,3,20,595
4903,34000,0.2,80,18,01/07/2022,145,1,0,48,divorciado,1,0,1,9408.690277442729,9408.690277442729,0,0,,,,
4904,34000,0.2,80,24,26/09/2022,45,0,1,23,soltero,0,0,1,5000,1801.8013385315446,1,0,26945.44276924506,1,123,628
4905,45000,0.3,80,18,04/06/2023,38,0,1,39,union libre,0,0,0,5788.556746287071,2895.1449049973776,2,0,21367.978516818723,3,27,624
4906,15000,0.3,60,18,05/12/2022,26,1,0,62,divorciado,1,1,1,26604.78902997631,13263.331137176609,4,0,110332.91741889204,5,58,638
4907,60000,0.3,60,24,08/01/2023,34,0,1,32,divorciado,1,0,1,31568.898840983493,11586.407078061258,0,0,73604.21442869575,0,62,357
4908,15000,0.1,60,12,17/02/2023,50,1,0,42,casado,1,0,1,46288.41774920242,36554.25956785619,0,0,80248.08130259732,2,28,607
4909,22000,0.3,120,12,01/07/2022,28,0,0,19,soltero,0,1,1,9481.276672938096,6149.154092973763,0,0,,,,
4910,34000,0.4,120,12,30/05/2023,42,0,0,44,casado,0,1,1,42767.95776,21631.102492603033,4,0,64647.838079360554,1,37,486
4911,50000,0.3,120,24,18/10/2022,23,0,1,43,soltero,1,0,0,36910.34545056219,17884.304085435353,2,0,,,,
4912,34000,0.4,120,6,22/02/2023,99,0,0,40,soltero,1,0,1,47467.68891357108,33885.966980593104,2,0,62026.187777933665,0,4,522
4913,45000,0.2,60,24,09/08/2022,48,0,0,37,divorciado,0,1,1,28386.264995898062,9804.386649,0,0,74940.97773617988,2,28,750
4914,22000,0.2,80,6,06/10/2022,41,1,0,42,divorciado,1,0,1,20574.56352231543,12305.884384612513,1,0,77182.78601685265,0,28,460
4915,22000,0.3,60,12,24/07/2022,41,1,0,52,casado,1,0,1,5000,5000,2,0,111231.03341936349,4,29,586
4916,34000,0.2,120,6,13/01/2023,40,0,0,39,casado,1,0,0,25941.027799719115,18381.898605338436,3,0,51740.314578275786,1,48,656
4917,22000,0.3,120,24,21/04/2023,160,0,1,43,union libre,0,1,1,22629.687668743973,15556.527174844272,1,0,6184.553498072822,0,11,558
4918,50000,0.3,60,24,25/08/2022,43,0,0,42,divorciado,0,0,1,10117.563286626097,6191.826937725262,4,0,20517.541626468144,0,40,533
4919,22000,0.3,120,18,22/11/2022,12,0,0,53,union libre,0,0,0,32042.464210695434,14298.149418686771,0,1,96595.04318,1,11,596
4920,50000,0.3,60,24,15/12/2022,167,0,1,48,divorciado,1,0,1,44128.85644,33864.188885105126,1,0,49604.446907628575,0,1,514
4921,45000,0.3,60,18,01/06/2023,42,0,1,42,union libre,1,0,0,47698.75226495361,26040.39021687445,3,0,16449.53813946237,2,2,521
4922,15000,0.2,120,18,05/10/2022,29,0,0,58,union libre,0,0,0,17840.81781224875,7855.486308706006,2,0,,,,
4923,50000,0.2,80,24,03/05/2023,51,0,1,45,casado,1,0,0,29453.852995841033,14219.946259847558,3,0,,,,
4924,22000,0.3,120,6,11/06/2023,25,0,0,55,casado,1,0,0,27980.691892556606,8629.819196444636,4,1,,,,
4925,50000,0.1,120,18,05/05/2023,101,1,1,56,soltero,1,0,1,46736.99371300956,23088.78184814026,1,1,,,,
4926,50000,0.1,120,12,23/04/2023,59,1,0,29,divorciado,1,0,1,42913.424609346315,21166.947532153667,0,1,44294.44611082012,2,130,648
4927,34000,0.1,120,6,23/08/2022,24,0,0,55,casado,1,0,0,10426.828888845997,3834.7616224652425,2,0,28773.946290692587,0,19,651
4928,60000,0.1,60,12,15/06/2023,33,1,0,52,soltero,1,1,1,27066.242351600828,12286.827127776673,1,1,86067.00646,2,79,662
4929,50000,0.4,120,6,22/12/2022,27,0,0,39,divorciado,1,1,1,37966.82251756474,15696.916602181669,2,0,,,,
4930,60000,0.2,120,24,23/09/2022,150,0,1,43,soltero,0,1,1,26992.434250349757,9494.841370702872,1,0,96944.18792166139,0,65,702
4931,15000,0.2,120,6,06/01/2023,26,0,0,35,casado,1,0,0,11056.177623334828,3566.393306759779,3,0,74311.78413283407,1,23,570
4932,50000,0.4,80,18,22/12/2022,32,0,0,42,divorciado,1,0,0,40581.43953914825,14960.79933923483,4,0,15446.841184652152,2,10,512
4933,15000,0.1,80,12,21/01/2023,49,0,0,32,divorciado,1,1,1,48243.65387124092,19355.435067550752,2,0,98631.81289681715,4,46,483
4934,45000,0.2,120,18,19/05/2023,46,0,1,55,union libre,0,0,0,21795.303397625226,11071.603558194021,2,0,,,,
4935,60000,0.4,80,24,09/07/2022,172,0,0,38,union libre,1,0,0,47945.85410117818,28376.650336346003,1,1,29625.566045273743,2,67,750
4936,45000,0.2,120,12,21/09/2022,15,0,0,35,casado,1,1,1,30060.50893661078,13861.890599803874,1,0,,,,
4937,22000,0.2,60,18,17/11/2022,41,0,0,28,casado,1,0,0,51329.05977289084,19024.074422165864,4,1,96199.73725866123,1,34,523
4938,50000,0.1,120,6,19/03/2023,106,0,0,43,divorciado,1,0,0,51299.12466850068,39508.63207144287,2,0,23300.469145261937,0,19,576
4939,34000,0.4,60,6,24/05/2023,133,0,0,42,casado,0,1,1,29646.653318272325,16525.84075340189,3,1,26620.81803636636,1,28,750
4940,15000,0.1,120,6,19/03/2023,40,0,0,44,casado,1,0,0,36260.42041308612,24328.572503799718,1,0,,,,
4941,22000,0.4,120,12,15/12/2022,134,0,0,27,union libre,0,0,0,19463.720938241662,12597.262181155358,1,0,69549.78425972801,1,106,647
4942,60000,0.3,60,6,11/10/2022,136,0,0,20,casado,0,0,0,5647.108292400295,2498.5539075469896,2,0,,,,
4943,50000,0.1,120,12,14/03/2023,48,0,0,47,soltero,1,0,0,33760.93909549081,19579.01391099393,2,0,34570.09576989568,0,10,516
4944,45000,0.2,120,18,06/12/2022,34,0,0,57,soltero,1,1,1,8005.657183,4812.0568944536735,1,0,30424.29784276525,1,66,750
4945,15000,0.4,80,18,19/07/2022,0,0,0,27,casado,1,0,0,61396.18829844188,29218.170467692184,1,0,,,,
4946,45000,0.2,120,6,01/05/2023,0,0,0,59,soltero,1,0,0,47077.32849593318,29912.147522470153,0,1,56894.28242695389,3,6,739
4947,45000,0.2,80,24,29/01/2023,23,0,1,43,soltero,1,0,1,27726.40697723593,19279.232019449802,1,0,30974.144676226082,0,16,594
4948,60000,0.1,120,24,19/03/2023,104,0,1,39,casado,0,0,1,70009.44191027514,33751.92126952648,0,0,36490.89509792645,2,11,454
4949,22000,0.1,80,12,26/12/2022,0,0,0,35,soltero,0,1,1,20544.97794916445,6316.711374470354,1,1,5740.645440219184,0,36,647
4950,60000,0.2,60,6,14/07/2022,0,0,0,23,casado,1,0,0,24113.373496761807,11445.846018996035,3,0,55467.77587960382,2,0,750
4951,45000,0.4,80,6,24/06/2023,49,0,0,51,soltero,1,1,1,23932.034576096907,8577.427903424323,4,0,71160.21454817391,1,63,571
4952,22000,0.2,80,6,30/10/2022,38,1,0,38,divorciado,1,1,1,18036.141074063908,10450.125242993636,1,1,106617.72072771187,1,52,494
4953,50000,0.3,60,18,23/01/2023,0,0,0,30,divorciado,1,0,0,25349.556154013157,12243.195253880673,0,0,23727.06489500853,1,3,607
4954,50000,0.4,120,12,19/10/2022,26,0,0,51,soltero,1,0,0,36848.42785,14879.783884997338,1,1,,,,
4955,34000,0.3,120,18,01/12/2022,33,0,0,18,casado,1,0,0,15018.438187468806,11525.81743553501,2,0,,,,
4956,45000,0.3,80,24,14/09/2022,48,0,0,21,union libre,1,0,0,31918.760437867273,19993.958176975342,1,0,,,,
4957,15000,0.4,120,24,14/11/2022,166,0,1,39,union libre,0,0,0,21862.031462454543,12224.856220125486,0,0,,,,
4958,22000,0.4,80,6,14/01/2023,26,0,0,43,divorciado,1,1,1,30940.131010900746,9432.475521471477,0,0,96329.63118806996,1,7,464
4959,50000,0.3,120,6,02/04/2023,177,1,0,53,soltero,1,0,0,5000,4854.044358114453,1,0,,,,
4960,45000,0.2,60,6,25/06/2023,33,0,0,36,divorciado,0,0,0,17032.18962971709,11824.408990949456,0,0,,,,
4961,34000,0.1,80,6,07/02/2023,37,0,0,70,soltero,1,0,0,61877.61371,30621.491122859254,0,0,46758.60853443658,0,10,593
4962,45000,0.1,60,12,21/10/2022,176,1,0,51,divorciado,1,1,1,5000,3726.732990296434,3,1,63303.072529835576,3,48,677
4963,60000,0.4,60,12,25/07/2022,45,1,0,44,divorciado,1,0,1,18791.008429766705,15939.846474293454,2,0,76091.64132721689,0,57,720
4964,34000,0.4,80,6,04/05/2023,7,0,0,30,soltero,1,0,0,21947.889958544387,9905.587684587483,0,0,70728.36434,3,14,623
4965,22000,0.1,60,6,08/11/2022,12,0,0,41,soltero,1,1,1,14739.907151047682,7268.952945692432,1,0,16081.712135382311,0,40,728
4966,15000,0.4,80,24,01/09/2022,38,1,0,53,divorciado,1,0,1,21840.584719809536,19783.570533791593,1,1,75504.66875357124,4,47,561
4967,34000,0.3,80,24,25/04/2023,41,0,1,54,casado,1,0,0,16966.41740807067,5221.523042188367,0,0,20947.527120580093,0,49,427
4968,15000,0.3,60,18,12/08/2022,35,0,0,22,casado,0,0,0,37770.00802378537,24953.216465564616,2,0,,,,
4969,45000,0.2,120,18,14/11/2022,143,0,0,37,casado,0,0,0,28128.87573223309,21784.185259548285,1,0,,,,
4970,34000,0.1,80,12,08/05/2023,0,0,0,45,soltero,1,0,0,50041.19948587277,16610.164895567144,1,0,78235.48349,1,5,494
4971,50000,0.3,120,24,13/04/2023,27,0,1,47,divorciado,1,0,1,10415.975312777031,7635.311046208491,0,0,,,,
4972,15000,0.3,120,12,21/12/2022,158,0,0,40,casado,0,0,0,34141.438044832146,17347.976409217976,1,1,12361.039762952587,2,6,434
4973,60000,0.4,80,6,09/10/2022,31,0,0,46,soltero,0,1,1,35555.02321916711,26275.10021891771,3,0,,,,
4974,22000,0.2,120,24,18/11/2022,51,0,1,30,soltero,0,0,1,15051.267715922564,6835.342028582165,2,0,,,,
4975,45000,0.4,80,18,01/07/2022,105,1,0,65,casado,1,1,1,13163.660367990411,13163.660367990411,4,0,,,,
4976,34000,0.3,60,18,17/01/2023,27,0,0,51,union libre,0,0,0,8648.192337,5392.361573994126,2,0,36434.710644391336,0,29,514
4977,22000,0.4,80,12,26/09/2022,24,1,0,35,casado,1,0,1,5000,4857.725901093392,1,0,94518.31445038327,2,81,590
4978,22000,0.3,80,18,06/08/2022,164,1,0,32,casado,1,0,1,21521.29039607707,18720.427485907883,0,0,25615.37632134925,2,16,602
4979,22000,0.3,120,24,13/05/2023,25,1,1,35,casado,1,0,1,35512.645955550135,19584.95704682638,2,1,82291.21124594304,1,120,598
4980,22000,0.3,120,6,24/04/2023,25,1,0,59,divorciado,1,1,1,22158.92231856839,11652.596837601573,4,0,97767.34166665512,0,113,466
4981,22000,0.1,120,18,20/01/2023,74,0,0,24,soltero,1,1,1,28652.75654679469,12362.664364429313,0,0,,,,
4982,22000,0.2,80,24,15/05/2023,61,1,1,45,casado,1,0,1,5000,3353.5093770666927,1,0,,,,
4983,50000,0.3,80,24,21/06/2023,36,0,1,45,casado,1,0,1,5000,3043.381586435538,0,0,,,,
4984,45000,0.3,120,6,15/12/2022,0,0,0,39,casado,0,0,0,35130.77761599038,25265.874875624202,3,0,50313.16970383364,2,124,607
4985,15000,0.2,80,6,29/07/2022,44,0,0,43,casado,1,0,0,20089.67340037393,11045.080227945193,2,0,87224.31176511182,1,40,494
4986,22000,0.1,60,24,25/09/2022,180,1,1,33,soltero,1,0,0,5000,4646.620575876988,3,1,54478.78525523789,1,52,507
4987,60000,0.1,120,6,14/10/2022,47,0,0,47,casado,1,0,0,21839.436902258432,15220.424870249442,0,0,45413.84620659817,4,20,658
4988,50000,0.1,120,24,08/06/2023,0,0,1,32,casado,0,1,1,33740.12122560934,15008.751513001138,4,0,56286.79650269671,3,28,596
4989,45000,0.1,120,18,07/04/2023,93,0,1,36,soltero,0,0,0,36038.65264338989,23227.547152984564,0,0,17416.372267441024,3,6,674
4990,50000,0.3,120,12,21/07/2022,19,0,0,42,casado,1,0,0,32983.36803588398,11639.916678435156,0,0,53955.17966511512,4,27,447
4991,50000,0.2,80,24,06/12/2022,27,0,1,41,soltero,0,1,1,19567.029057797925,6977.976940409796,0,1,35791.02547818018,1,2,701
4992,34000,0.3,60,24,19/11/2022,24,0,1,40,casado,0,0,1,38916.48224597854,24207.131437262644,0,0,29383.227561589796,2,27,502
4993,22000,0.4,80,18,21/12/2022,36,0,0,30,soltero,0,0,0,29693.501559297263,10136.626730126789,0,0,59799.32386872022,2,25,640
4994,22000,0.4,80,18,26/01/2023,63,0,0,36,soltero,0,1,1,16856.36715086372,6363.709818617418,1,0,,,,
4995,34000,0.1,120,18,27/07/2022,43,1,0,45,casado,1,1,1,5000,5000,2,0,105082.23157064655,2,30,430
4996,60000,0.3,60,18,19/11/2022,45,0,0,23,divorciado,0,0,1,32944.39772194609,17101.497756850462,3,1,,,,
4997,60000,0.4,120,12,09/12/2022,43,1,0,44,casado,1,1,1,35970.52399170422,22105.220959887432,1,0,,,,
4998,60000,0.2,60,12,12/05/2023,67,0,0,44,casado,1,1,1,38905.03626838958,30675.51060372544,0,1,98284.50094141293,3,11,644
4999,34000,0.4,80,12,20/08/2022,48,0,0,24,casado,0,0,0,32448.33378045373,19987.54148166522,0,0,,,,
5000,60000,0.4,80,18,23/02/2023,26,0,0,53,casado,1,1,1,39500.80487028222,23519.782624174142,1,1,,,,
5001,22000,0.2,60,12,11/03/2023,135,0,0,55,soltero,0,0,0,65571.59331213825,32134.607831434758,2,1,,,,
5002,15000,0.3,120,18,12/08/2022,31,0,0,25,soltero,1,1,1,34317.530225960916,21120.33953542522,2,0,92114.84359,2,4,680
5003,15000,0.1,80,18,13/01/2023,61,0,0,56,divorciado,0,0,1,32361.362090305043,9918.749806161099,1,0,26512.75333060817,3,24,551
5004,45000,0.1,80,24,25/10/2022,92,0,1,38,casado,1,0,0,38169.07409817995,22086.92117624138,0,0,88797.31955647675,0,9,502
